SampleID,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,BOLDalt,BandNum,SampleDate,SiteName,Territory,RecapStatus,BirdSpecies,BirdAge,BirdSex
pomp.4614,OTU715,GSL,98.9,BOLD:ACE8773.7,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Acrobasis,NA,12,BOLD:ACE8773,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU1116,GS,100.0,BOLD:AAB1281.5,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Itoplectis,Itoplectis conquisitor,22,BOLD:AAB1281,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU1185,GS,100.0,BOLD:AAD4718.1,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus fraternus,33,BOLD:AAD4718,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU1270,GS,99.4,BOLD:AAD3035.2,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Hamamelistes,Hamamelistes spinosus,6,BOLD:AAD3035,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU1418,SS,0.4200,BOLD:AAO2118.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,16,BOLD:AAO2118,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU1752,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,5,None,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4614,OTU2105,GS,100.0,BOLD:AAA7232.1,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Schizocosa,Schizocosa ocreata,2,BOLD:AAA7232,2690-82953,6/7/2017,WRA,Reach 1-Back Beach Park,N,BCCH,AHY,U
pomp.4615,OTU4,GS,100.0,BOLD:AAC2637.1,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Geina,Geina sheppardi,86277,BOLD:AAC2637,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU22,GS,100.0,BOLD:AAH4104.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,10088,BOLD:AAH4104,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU26,GS,99.4,BOLD:AAI9434.1,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,421,BOLD:AAI9434,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU29,GS,99.4,BOLD:AAD6926.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,1974,BOLD:AAD6926,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU83,GS,99.4,BOLD:AAN6397.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,3619,BOLD:AAN6397,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU142,GS,100.0,BOLD:AAV6495.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Hyloniscus,Hyloniscus riparius,547,BOLD:AAV6495,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU152,GS,100.0,BOLD:AAC1852.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Zale,Zale unilineata,1279,BOLD:AAC1852,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,20,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU280,GS,100.0,BOLD:AAD8837.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Filatima,Filatima nr pseudacaciella,8,BOLD:AAD8837,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,9,BOLD:AAF0031,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU313,GS,100.0,BOLD:AAG7732.2,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,239,BOLD:AAG7732,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU345,GS,100.0,BOLD:AAZ2409.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,263,BOLD:AAZ2409,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU355,US,1.0000,BOLD:AAV7436.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,10,BOLD:AAV7436,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,17,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU696,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,5,BOLD:AAF9035,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU732,US,0.0000,BOLD:AAH4104.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,31,BOLD:AAH4104,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU742,GS,97.6,BOLD:AAH4103.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,155,BOLD:AAH4103,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU894,GS,100.0,BOLD:AAH7913.1,Animalia,Arthropoda,Insecta,Archaeognatha,Machilidae,Trigoniophthalmus,Trigoniophthalmus alternatus,2,BOLD:AAH7913,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,10,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1351,US,1.0000,BOLD:ACP6066.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,7,BOLD:ACP6066,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1528,GS,100.0,BOLD:AAD9157.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus mutus,3,BOLD:AAD9157,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1559,GS,100.0,BOLD:ACF7858.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Paratanytarsus,NA,1,BOLD:ACF7858,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,3,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,4,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1662,US,0.9881,BOLD:ACC8556.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,BOLD:ACC8556,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,1,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1830,US,0.0000,None,Animalia,Arthropoda,Insecta,Neuroptera,NA,NA,NA,1,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1831,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,5,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1955,GS,100.0,BOLD:AAA4570.6,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Syrphus,Syrphus ribesii,1,BOLD:AAA4570,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,1,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU1958,US,0.0000,BOLD:AAH4103.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,5,BOLD:AAH4103,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,4,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4615,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,1,None,1961-18312,6/7/2017,WR3DSA,Reach 4-Carlough Field,N,CARW,AHY,M
pomp.4616,OTU65,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,64,BOLD:AAA5695,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,114,BOLD:AAE9808,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,4,None,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU322,US,0.0000,BOLD:ABV3197.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,89,BOLD:ABV3197,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU325,US,0.0000,BOLD:ACJ2107.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9,BOLD:ACJ2107,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,7,BOLD:ACX9743,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU678,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,55,None,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,1,BOLD:ACB3721,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,19,BOLD:ACZ5284,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,8,None,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1096,US,1.0000,BOLD:AAI0363.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9,BOLD:AAI0363,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1128,GSL,100.0,BOLD:AAB4239.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Macrosiphum,Macrosiphum valerianae,10,BOLD:AAB4239,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1171,SS,0.7600,BOLD:ABA1531.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,11,BOLD:ABA1531,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1294,US,1.0000,BOLD:ACV8563.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6,BOLD:ACV8563,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1491,US,0.9881,BOLD:ACA9724.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,13,BOLD:ACA9724,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4616,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,1,None,1961-18313,6/8/2017,WR2SA,Dupont,N,SOSP,AHY,M
pomp.4617,OTU10,GS,100.0,BOLD:AAA6548.2,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma americanum,41202,BOLD:AAA6548,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU32,GS,99.4,BOLD:AAM8983.1,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,367,BOLD:AAM8983,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9,None,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,3,None,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU1096,US,1.0000,BOLD:AAI0363.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,BOLD:AAI0363,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU1830,US,0.0000,None,Animalia,Arthropoda,Insecta,Neuroptera,NA,NA,NA,2,None,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4617,OTU2098,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,1,None,1961-18314,6/8/2017,WR2SA,Dupont,N,CARW,AHY,F
pomp.4618,OTU22,GS,100.0,BOLD:AAH4104.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,9150,BOLD:AAH4104,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU30,GS,100.0,BOLD:AAI2051.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,13239,BOLD:AAI2051,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU49,GS,100.0,BOLD:AAA7035.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips argyrospila,131,BOLD:AAA7035,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU113,GS,100.0,BOLD:AAA6611.3,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,1063,BOLD:AAA6611,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU198,GS,100.0,BOLD:AAO0923.1,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Ocypus,Ocypus nero,589,BOLD:AAO0923,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,41,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU467,GS,98.3,BOLD:AAA6611.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,25,BOLD:AAA6611,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU686,GS,99.4,BOLD:AAI2055.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,493,BOLD:AAI2055,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU732,US,0.0000,BOLD:AAH4104.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,2,BOLD:AAH4104,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU742,GS,97.6,BOLD:AAH4103.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,34,BOLD:AAH4103,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1009,GS,100.0,BOLD:AAB1082.1,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Lithacodes,Lithacodes fasciola,6,BOLD:AAB1082,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1013,GS,100.0,BOLD:AAA8726.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella villosa,15,BOLD:AAA8726,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1037,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,BOLD:ABA7674,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,10,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1302,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,22,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,1,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,3,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1830,US,0.0000,None,Animalia,Arthropoda,Insecta,Neuroptera,NA,NA,NA,1,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,1,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU1960,GS,100.0,BOLD:ABA5170.1,Animalia,Arthropoda,Insecta,Diptera,Ulidiidae,Physiphora,Physiphora demandata,1,BOLD:ABA5170,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,3,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU2098,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,1,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4618,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,1,None,1961-18317,6/8/2017,WR2SA,Dupont,N,CARW,HY,U
pomp.4619,OTU53,GS,100.0,BOLD:AAH2293.1,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Eudioctria,Eudioctria propinqua,115,BOLD:AAH2293,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU404,GS,98.9,BOLD:ACX6358.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,39,BOLD:ACX6358,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU729,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,11,BOLD:AAA2953,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,1,None,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU1356,SS,0.7000,BOLD:ABX0045.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,42,BOLD:ABX0045,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU1390,SS,0.1800,BOLD:AAC5603.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,3,BOLD:AAC5603,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,1,None,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4619,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,1,None,1961-18318,6/8/2017,WR2SA,Dupont,N,CARW,AHY,U
pomp.4620,OTU257,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,10,BOLD:AAB7030,1961-18320,6/8/2017,WR2SA,Dupont,N,BHCO,AHY,F
pomp.4620,OTU632,GS,100.0,BOLD:AAW5223.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus caryae,4,BOLD:AAW5223,1961-18320,6/8/2017,WR2SA,Dupont,N,BHCO,AHY,F
pomp.4620,OTU1960,GS,100.0,BOLD:ABA5170.1,Animalia,Arthropoda,Insecta,Diptera,Ulidiidae,Physiphora,Physiphora demandata,4,BOLD:ABA5170,1961-18320,6/8/2017,WR2SA,Dupont,N,BHCO,AHY,F
pomp.4621,OTU299,GS,100.0,BOLD:AAB4783.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,Ennomos subsignaria,70,BOLD:AAB4783,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU408,US,1.0000,BOLD:ACN9645.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,126,BOLD:ACN9645,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU472,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,61,BOLD:ABX2454,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU529,GS,100.0,BOLD:AAG3212.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,NA,NA,113,BOLD:AAG3212,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU608,US,0.9546,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,129,BOLD:ACP5974,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU650,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,156,BOLD:AAF9772,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU812,US,0.0000,BOLD:ACT2308.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,31,BOLD:ACT2308,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4621,OTU905,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,1,BOLD:AAC1347,1961-18321,6/8/2017,WR2SA,Dupont,N,DOWO,AHY,M
pomp.4622,OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,1056,BOLD:AAA2052,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU35,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,165,BOLD:AAG2724,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU37,GS,100.0,BOLD:AAB0001.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Deidamia,Deidamia inscriptum,8326,BOLD:AAB0001,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU222,GS,99.4,BOLD:AAB4572.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphecodina,Sphecodina abbottii,72,BOLD:AAB4572,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU406,GS,100.0,BOLD:AAE0464.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,63,BOLD:AAE0464,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU549,GS,100.0,BOLD:AAA9101.2,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Moodna,Moodna ostrinella,59,BOLD:AAA9101,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU632,GS,100.0,BOLD:AAW5223.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus caryae,127,BOLD:AAW5223,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU661,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,54,None,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU1117,GS,100.0,BOLD:ACI6375.1,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides concolor,16,BOLD:ACI6375,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU1134,GS,98.3,BOLD:ACW4759.1,Animalia,Arthropoda,Insecta,Diptera,Chyromyidae,Gymnochiromyia,NA,31,BOLD:ACW4759,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
pomp.4622,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,1,None,2391-76797,6/8/2017,WR2SA,Dupont,N,REVI,AHY,M
