SampleID	OTUid	TaxMethod	AlignScore	BOLDid	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	CountReads	BOLDalt	DateSampled	BirdSpecies
OahuBird.373	OTU1182_suspect_mock_chimera	US	0.9919	BOLD:AAM7749.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	54	BOLD:AAM7749	3/21/02	RBLE
OahuBird.373	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	738	BOLD:ACQ6990	3/21/02	RBLE
OahuBird.373	OTU134_suspect_mock_chimera	GS	99.4	BOLD:AAF9055.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	263	BOLD:AAF9055	3/21/02	RBLE
OahuBird.373	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	908	BOLD:ACA9904	3/21/02	RBLE
OahuBird.373	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	399	BOLD:AAH2433	3/21/02	RBLE
OahuBird.373	OTU1632_suspect_mock_chimera	GS	99.4	BOLD:AAA3564.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis persicana	106	BOLD:AAA3564	3/21/02	RBLE
OahuBird.373	OTU1663_suspect_mock_chimera	SS	1	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	403	BOLD:AAO8357	3/21/02	RBLE
OahuBird.373	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	1011	BOLD:AAB6784	3/21/02	RBLE
OahuBird.373	OTU1745_suspect_mock_variant	GS	99.4	BOLD:AAA7652.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Carpatolechia	Carpatolechia fugitivella	124	BOLD:AAA7652	3/21/02	RBLE
OahuBird.373	OTU174_suspect_mock_chimera	GS	100	BOLD:AAA3067.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucopina	Eucopina cocana	173	BOLD:AAA3067	3/21/02	RBLE
OahuBird.373	OTU1780_suspect_mock_chimera	GS	99.4	BOLD:ABZ7519.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xylena	Xylena cineritia	57	BOLD:ABZ7519	3/21/02	RBLE
OahuBird.373	OTU183_suspect_mock_chimera	GS	100	BOLD:AAB8595.2	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Nemotaulius	Nemotaulius hostilis	1026	BOLD:AAB8595	3/21/02	RBLE
OahuBird.373	OTU187_suspect_mock_chimera	GS	100	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	922	BOLD:AAO8357	3/21/02	RBLE
OahuBird.373	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	605	BOLD:ABW5810	3/21/02	RBLE
OahuBird.373	OTU192_suspect_mock_chimera	GS	100	BOLD:AAB0300.1	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Sphinx	Sphinx kalmiae	639	BOLD:AAB0300	3/21/02	RBLE
OahuBird.373	OTU1938_suspect_mock_chimera	GS	98.3	BOLD:ACU1102.1	Animalia	Arthropoda	Insecta	Diptera	Chloropidae	Elachiptera	NA	133	BOLD:ACU1102	3/21/02	RBLE
OahuBird.373	OTU197_suspect_mock_chimera	GS	100	BOLD:ABY0004.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	388	BOLD:ABY0004	3/21/02	RBLE
OahuBird.373	OTU1990_suspect_mock_chimera	GS	97.2	BOLD:AAM7760.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	150	BOLD:AAM7760	3/21/02	RBLE
OahuBird.373	OTU202_suspect_mock_chimera	GS	100	BOLD:AAI3614.3	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Odontomyia	Odontomyia cincta	677	BOLD:AAI3614	3/21/02	RBLE
OahuBird.373	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	601	BOLD:AAK8834	3/21/02	RBLE
OahuBird.373	OTU209_suspect_mock_chimera	GS	100	BOLD:ACU1373.1	Animalia	Arthropoda	Insecta	Coleoptera	Psephenidae	Ectopria	Ectopria thoracica	310	BOLD:ACU1373	3/21/02	RBLE
OahuBird.373	OTU212_suspect_mock_chimera	GS	99.4	BOLD:AAB0224.1	Animalia	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Swammerdamia	Swammerdamia caesiella	68	BOLD:AAB0224	3/21/02	RBLE
OahuBird.373	OTU215_suspect_mock_chimera	GS	100	BOLD:AAG3622.1	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Aphrophora	Aphrophora cribrata	355	BOLD:AAG3622	3/21/02	RBLE
OahuBird.373	OTU2260_suspect_mock_chimera	GS	97.8	BOLD:AAH0369.4	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Melanotus	NA	105	BOLD:AAH0369	3/21/02	RBLE
OahuBird.373	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	578	BOLD:AAC0442	3/21/02	RBLE
OahuBird.373	OTU236_suspect_mock_chimera	GS	100	BOLD:AAA8076.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pseudexentera	Pseudexentera cressoniana	735	BOLD:AAA8076	3/21/02	RBLE
OahuBird.373	OTU253_suspect_mock_chimera	GS	100	BOLD:AAE5160.1	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	Harpalus rufipes	141	BOLD:AAE5160	3/21/02	RBLE
OahuBird.373	OTU255_suspect_mock_chimera	US	0.9925	BOLD:ACN3922.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	263	BOLD:ACN3922	3/21/02	RBLE
OahuBird.373	OTU2574_suspect_mock_chimera	GS	98.3	BOLD:ABZ5676.1	Animalia	Arthropoda	Insecta	Coleoptera	Ptilodactylidae	Ptilodactyla	NA	89	BOLD:ABZ5676	3/21/02	RBLE
OahuBird.373	OTU260_suspect_mock_chimera	GS	100	BOLD:AAO2061.1	Animalia	Arthropoda	Insecta	Blattodea	Ectobiidae	Parcoblatta	NA	588	BOLD:AAO2061	3/21/02	RBLE
OahuBird.373	OTU261_suspect_mock_chimera	GS	100	BOLD:ACX7675.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	454	BOLD:ACX7675	3/21/02	RBLE
OahuBird.373	OTU262_suspect_mock_chimera	GS	100	BOLD:AAA5485.2	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma parmatana	275	BOLD:AAA5485	3/21/02	RBLE
OahuBird.373	OTU270_suspect_mock_chimera	GS	100	BOLD:AAD3061.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	Apamea plutonia	387	BOLD:AAD3061	3/21/02	RBLE
OahuBird.373	OTU273_suspect_mock_chimera	US	0.9859	BOLD:ACW3302.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	476	BOLD:ACW3302	3/21/02	RBLE
OahuBird.373	OTU276_suspect_mock_chimera	GS	100	BOLD:AAN5877.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia immatura	243	BOLD:AAN5877	3/21/02	RBLE
OahuBird.373	OTU288_suspect_mock_chimera	GS	100	BOLD:AAA3659.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pandemis	Pandemis limitata	248	BOLD:AAA3659	3/21/02	RBLE
OahuBird.373	OTU312_suspect_mock_chimera	GS	100	BOLD:AAC2533.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutes	Olethreutes fasciatana	312	BOLD:AAC2533	3/21/02	RBLE
OahuBird.373	OTU316_suspect_mock_chimera	GS	98.9	BOLD:ACD9137.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Megamelus	Megamelus inflatus	202	BOLD:ACD9137	3/21/02	RBLE
OahuBird.373	OTU350_suspect_mock_chimera	GS	100	BOLD:AAV1814.3	Animalia	Arthropoda	Insecta	Diptera	Pediciidae	Ula	Ula sylvatica	79	BOLD:AAV1814	3/21/02	RBLE
OahuBird.373	OTU363_suspect_mock_chimera	GS	100	BOLD:AAR7014.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Neurobathra	Neurobathra strigifinitella	123	BOLD:AAR7014	3/21/02	RBLE
OahuBird.373	OTU367_suspect_mock_chimera	GS	100	BOLD:ACL8561.1	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	NA	NA	60	BOLD:ACL8561	3/21/02	RBLE
OahuBird.373	OTU377_suspect_mock_chimera	GS	99.4	BOLD:AAA5486.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma ochroterminana	83	BOLD:AAA5486	3/21/02	RBLE
OahuBird.373	OTU380_suspect_mock_chimera	GS	100	BOLD:AAA4417.1	Animalia	Arthropoda	Insecta	Lepidoptera	Depressariidae	Bibarrambla	Bibarrambla allenella	283	BOLD:AAA4417	3/21/02	RBLE
OahuBird.373	OTU387_suspect_mock_chimera	GS	100	BOLD:ABW2812.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Ampedus	Ampedus melanotoides	92	BOLD:ABW2812	3/21/02	RBLE
OahuBird.373	OTU394_suspect_mock_chimera	GS	100	BOLD:ACE7334.2	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Chrysops	Chrysops flavidus	93	BOLD:ACE7334	3/21/02	RBLE
OahuBird.373	OTU399_suspect_mock_chimera	GS	100	BOLD:AAH2428.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous brightwelli	96	BOLD:AAH2428	3/21/02	RBLE
OahuBird.373	OTU406_suspect_mock_chimera	GS	100	BOLD:AAN5406.1	Animalia	Arthropoda	Insecta	Diptera	Calliphoridae	Bellardia	Bellardia vulgaris	81	BOLD:AAN5406	3/21/02	RBLE
OahuBird.373	OTU408_suspect_mock_chimera	US	0.9803	BOLD:ACL8621.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	88	BOLD:ACL8621	3/21/02	RBLE
OahuBird.373	OTU421_suspect_mock_chimera	GS	98.3	BOLD:AAM8018.1	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA	146	BOLD:AAM8018	3/21/02	RBLE
OahuBird.373	OTU422_suspect_mock_chimera	GS	100	BOLD:ACE4466.2	Animalia	Arthropoda	Insecta	Lepidoptera	Pyralidae	Pococera	Pococera expandens	148	BOLD:ACE4466	3/21/02	RBLE
OahuBird.373	OTU444_suspect_mock_chimera	GS	100	BOLD:AAB0124.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis pettitana	91	BOLD:AAB0124	3/21/02	RBLE
OahuBird.373	OTU446_suspect_mock_chimera	US	0.9803	BOLD:ACC7701.1	Animalia	Arthropoda	Insecta	Orthoptera	NA	NA	NA	133	BOLD:ACC7701	3/21/02	RBLE
OahuBird.373	OTU448_suspect_mock_variant	GS	100	BOLD:ABY9168.2	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis peritana	149	BOLD:ABY9168	3/21/02	RBLE
OahuBird.373	OTU456_suspect_mock_chimera	GS	100	BOLD:AAH4943.1	Animalia	Arthropoda	Insecta	Lepidoptera	Autostichidae	Glyphidocera	Glyphidocera septentrionella	203	BOLD:AAH4943	3/21/02	RBLE
OahuBird.373	OTU468_suspect_mock_chimera	GS	100	BOLD:AAE7137.4	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Glauce	Glauce pectenalaeella	80	BOLD:AAE7137	3/21/02	RBLE
OahuBird.373	OTU478_suspect_mock_chimera	GS	99.4	BOLD:AAI9560.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeris	Dichomeris furia	163	BOLD:AAI9560	3/21/02	RBLE
OahuBird.373	OTU479_suspect_mock_variant	GS	100	BOLD:AAC3643.1	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Eumorpha	Eumorpha pandorus	124	BOLD:AAC3643	3/21/02	RBLE
OahuBird.373	OTU481_suspect_mock_chimera	GS	100	BOLD:AAG2127.1	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Eutrixa	Eutrixa exilis	124	BOLD:AAG2127	3/21/02	RBLE
OahuBird.373	OTU499_suspect_mock_chimera	GS	99.4	BOLD:AAD2665.4	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	Philodromus praelustris	121	BOLD:AAD2665	3/21/02	RBLE
OahuBird.373	OTU502_suspect_mock_chimera	GS	100	BOLD:AAB6961.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Larisa	Larisa subsolana	117	BOLD:AAB6961	3/21/02	RBLE
OahuBird.373	OTU504_suspect_mock_chimera	GS	100	BOLD:AAA8620.3	Animalia	Arthropoda	Insecta	Lepidoptera	Limacodidae	Euclea	Euclea delphinii	172	BOLD:AAA8620	3/21/02	RBLE
OahuBird.373	OTU505_suspect_mock_chimera	GS	100	BOLD:ABW2631.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Caloptilia	Caloptilia bimaculatella	125	BOLD:ABW2631	3/21/02	RBLE
OahuBird.373	OTU528_suspect_mock_chimera	GS	100	BOLD:AAA6292.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cnephasia	Cnephasia stephensiana	140	BOLD:AAA6292	3/21/02	RBLE
OahuBird.373	OTU530_suspect_mock_chimera	GS	97.2	BOLD:ACB4745.1	Animalia	Arthropoda	Insecta	Diptera	Sarcophagidae	NA	NA	78	BOLD:ACB4745	3/21/02	RBLE
OahuBird.373	OTU552_suspect_mock_chimera	GS	99.4	BOLD:AAZ9831.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Chionodes	Chionodes baro	88	BOLD:AAZ9831	3/21/02	RBLE
OahuBird.373	OTU558_suspect_mock_chimera	US	0.9916	BOLD:ACL5453.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	63	BOLD:ACL5453	3/21/02	RBLE
OahuBird.373	OTU564_suspect_mock_chimera	GS	99.4	BOLD:AAZ6988.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	78	BOLD:AAZ6988	3/21/02	RBLE
OahuBird.373	OTU595_suspect_mock_chimera	GS	100	BOLD:AAH2908.1	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Hydrochara	Hydrochara obtusata	369	BOLD:AAH2908	3/21/02	RBLE
OahuBird.373	OTU596_suspect_mock_chimera	GS	100	BOLD:AAA7223.1	Animalia	Arthropoda	Insecta	Lepidoptera	Saturniidae	Dryocampa	Dryocampa rubicunda	70	BOLD:AAA7223	3/21/02	RBLE
OahuBird.373	OTU604_suspect_mock_chimera	GS	100	BOLD:AAI3230.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	179	BOLD:AAI3230	3/21/02	RBLE
OahuBird.373	OTU609_suspect_mock_chimera	GS	100	BOLD:AAB7923.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis diluticostana	83	BOLD:AAB7923	3/21/02	RBLE
OahuBird.373	OTU610_suspect_mock_chimera	US	0.9934	BOLD:AAB0385.2	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	123	BOLD:AAB0385	3/21/02	RBLE
OahuBird.373	OTU611_suspect_mock_chimera	GS	99.4	BOLD:ABY9951.2	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	77	BOLD:ABY9951	3/21/02	RBLE
OahuBird.373	OTU615_suspect_mock_chimera	GS	100	BOLD:AAB1584.1	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	Crambus albellus	79	BOLD:AAB1584	3/21/02	RBLE
OahuBird.373	OTU617_suspect_mock_chimera	GS	100	BOLD:AAB0710.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	Epinotia demarniana	95	BOLD:AAB0710	3/21/02	RBLE
OahuBird.373	OTU618_suspect_mock_chimera	US	0.9963	BOLD:AAM8021.1	Animalia	Arthropoda	Arachnida	Mesostigmata	NA	NA	NA	54	BOLD:AAM8021	3/21/02	RBLE
OahuBird.373	OTU624_suspect_mock_variant	GS	100	BOLD:AAA2144.2	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	Xestia c-nigrum	55	BOLD:AAA2144	3/21/02	RBLE
OahuBird.373	OTU62_suspect_mock_chimera	GS	99.4	BOLD:ACL8650.5	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Epiphragma	Epiphragma fasciapenne	371	BOLD:ACL8650	3/21/02	RBLE
OahuBird.373	OTU635_suspect_mock_chimera	GS	98.9	BOLD:AAP3794.2	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	128	BOLD:AAP3794	3/21/02	RBLE
OahuBird.373	OTU637_suspect_mock_chimera	SS	0.99	BOLD:ACN5899.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	104	BOLD:ACN5899	3/21/02	RBLE
OahuBird.373	OTU644_suspect_mock_variant	GS	100	BOLD:AAA5620.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis melaleucanus	88	BOLD:AAA5620	3/21/02	RBLE
OahuBird.373	OTU649_suspect_mock_chimera	GS	99.4	BOLD:AAD4902.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Chionodes	Chionodes obscurusella	111	BOLD:AAD4902	3/21/02	RBLE
OahuBird.373	OTU689_suspect_mock_chimera	GS	99.4	BOLD:AAJ9523.2	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Astylopsis	Astylopsis sexguttata	60	BOLD:AAJ9523	3/21/02	RBLE
OahuBird.373	OTU718_suspect_mock_chimera	GS	100	BOLD:AAA6351.5	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Carpatolechia	Carpatolechia belangerella	102	BOLD:AAA6351	3/21/02	RBLE
OahuBird.373	OTU727_suspect_mock_chimera	GS	99.4	BOLD:AAG8581.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Hypatopa	Hypatopa vestaliella	83	BOLD:AAG8581	3/21/02	RBLE
OahuBird.373	OTU736_suspect_mock_chimera	GS	100	BOLD:AAB7926.5	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis directana	107	BOLD:AAB7926	3/21/02	RBLE
OahuBird.373	OTU738_suspect_mock_chimera	GS	100	BOLD:ACR3763.3	Animalia	Arthropoda	Insecta	Coleoptera	Ptilodactylidae	Ptilodactyla	Ptilodactyla serricollis	106	BOLD:ACR3763	3/21/02	RBLE
OahuBird.373	OTU739_suspect_mock_chimera	GS	100	BOLD:AAA6333.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cydia	Cydia latiferreana	80	BOLD:AAA6333	3/21/02	RBLE
OahuBird.373	OTU760_suspect_mock_chimera	GS	100	BOLD:AAA6112.2	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Paonias	Paonias myops	79	BOLD:AAA6112	3/21/02	RBLE
OahuBird.373	OTU779_suspect_mock_chimera	GS	100	BOLD:AAG8974.1	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Aphrophora	Aphrophora parallella	67	BOLD:AAG8974	3/21/02	RBLE
OahuBird.373	OTU789_suspect_mock_chimera	SS	1	BOLD:AAG9617.1	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae	NA	NA	60	BOLD:AAG9617	3/21/02	RBLE
OahuBird.373	OTU811_suspect_mock_chimera	GS	100	BOLD:AAA9627.2	Animalia	Arthropoda	Insecta	Ephemeroptera	Caenidae	Caenis	Caenis diminuta	127	BOLD:AAA9627	3/21/02	RBLE
OahuBird.373	OTU817_suspect_mock_chimera	GS	98.3	BOLD:ACX5730.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	78	BOLD:ACX5730	3/21/02	RBLE
OahuBird.373	OTU837_suspect_mock_chimera	US	1	BOLD:AAI4173.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	688	BOLD:AAI4173	3/21/02	RBLE
OahuBird.373	OTU843_suspect_mock_chimera	GS	100	BOLD:AAF9306.6	Animalia	Arthropoda	Insecta	Diptera	Psychodidae	Psychoda	Psychoda alternata	64	BOLD:AAF9306	3/21/02	RBLE
OahuBird.373	OTU877_suspect_mock_chimera	GS	100	BOLD:ACF0724.2	Animalia	Arthropoda	Insecta	Lepidoptera	Cossidae	Prionoxystus	Prionoxystus robiniae	55	BOLD:ACF0724	3/21/02	RBLE
OahuBird.373	OTU944_suspect_mock_chimera	GS	99.4	BOLD:AAA8504.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Holcocera	Holcocera chalcofrontella	68	BOLD:AAA8504	3/21/02	RBLE
OahuBird.373	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	1938	BOLD:AAB5414	3/21/02	RBLE
OahuBird.373	OTU983_suspect_mock_chimera	GS	97.2	BOLD:ACR7402.1	Animalia	Arthropoda	Insecta	Mecoptera	NA	NA	NA	81	BOLD:ACR7402	3/21/02	RBLE
OahuBird.374	OTU1003_suspect_mock_chimera	GS	99.4	BOLD:AAB1328.1	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Macrochilo	Macrochilo orciferalis	61	BOLD:AAB1328	3/25/02	JABW
OahuBird.374	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	88	BOLD:ACQ6990	3/25/02	JABW
OahuBird.374	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	114	BOLD:ACA9904	3/25/02	JABW
OahuBird.374	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	74	BOLD:AAH2433	3/25/02	JABW
OahuBird.374	OTU192_suspect_mock_chimera	GS	100	BOLD:AAB0300.1	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Sphinx	Sphinx kalmiae	55	BOLD:AAB0300	3/25/02	JABW
OahuBird.374	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	59	BOLD:AAK8834	3/25/02	JABW
OahuBird.374	OTU2260_suspect_mock_chimera	GS	97.8	BOLD:AAH0369.4	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Melanotus	NA	56	BOLD:AAH0369	3/25/02	JABW
OahuBird.374	OTU273_suspect_mock_chimera	US	0.9859	BOLD:ACW3302.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	51	BOLD:ACW3302	3/25/02	JABW
OahuBird.374	OTU312_suspect_mock_chimera	GS	100	BOLD:AAC2533.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutes	Olethreutes fasciatana	92	BOLD:AAC2533	3/25/02	JABW
OahuBird.374	OTU682_suspect_mock_chimera	GS	100	BOLD:ACA4062.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	58	BOLD:ACA4062	3/25/02	JABW
OahuBird.375	OTU506	GS	98.9	BOLD:AAO8154.1	Animalia	Arthropoda	Insecta	Hemiptera	NA	NA	NA	63	BOLD:AAO8154	4/8/02	NOCA
OahuBird.375	OTU724	GS	100	BOLD:AAN6324.3	Animalia	Arthropoda	Arachnida	Araneae	Dictynidae	Emblyna	Emblyna altamira	88	BOLD:AAN6324	4/8/02	NOCA
OahuBird.375	OTU833	US	0.9963	BOLD:AAW7755.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	75	BOLD:AAW7755	4/8/02	NOCA
OahuBird.375	OTU1002_suspect_mock_chimera	GS	100	BOLD:AAE0520.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	56	BOLD:AAE0520	4/8/02	NOCA
OahuBird.375	OTU108_suspect_mock_variant	GS	100	BOLD:AAC6357.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Xenolechia	Xenolechia ontariensis	152	BOLD:AAC6357	4/8/02	NOCA
OahuBird.375	OTU1130_suspect_mock_chimera	GS	100	BOLD:ACA4911.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	61	BOLD:ACA4911	4/8/02	NOCA
OahuBird.375	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	1047	BOLD:ACQ6990	4/8/02	NOCA
OahuBird.375	OTU134_suspect_mock_chimera	GS	99.4	BOLD:AAF9055.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	190	BOLD:AAF9055	4/8/02	NOCA
OahuBird.375	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	594	BOLD:ACA9904	4/8/02	NOCA
OahuBird.375	OTU1485_suspect_mock_chimera	GS	99.4	BOLD:AAA6709.2	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Ceratomia	Ceratomia undulosa	52	BOLD:AAA6709	4/8/02	NOCA
OahuBird.375	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	539	BOLD:AAH2433	4/8/02	NOCA
OahuBird.375	OTU1632_suspect_mock_chimera	GS	99.4	BOLD:AAA3564.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis persicana	137	BOLD:AAA3564	4/8/02	NOCA
OahuBird.375	OTU1663_suspect_mock_chimera	SS	1	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	176	BOLD:AAO8357	4/8/02	NOCA
OahuBird.375	OTU1675_suspect_mock_variant	GS	99.4	BOLD:ACF5320.1	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Apantesis	Apantesis phalerata	54	BOLD:ACF5320	4/8/02	NOCA
OahuBird.375	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	326	BOLD:AAB6784	4/8/02	NOCA
OahuBird.375	OTU174_suspect_mock_chimera	GS	100	BOLD:AAA3067.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucopina	Eucopina cocana	145	BOLD:AAA3067	4/8/02	NOCA
