OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,SampleID,BOLDalt
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,98,OahuBird.442,BOLD:AAL2743
OTU1362_suspect_mock_chimera,US,0.9963,BOLD:ABX3434.2,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,975,OahuBird.442,BOLD:ABX3434
OTU138_suspect_mock_chimera,GS,100.0,BOLD:AAA3993.48,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,70,OahuBird.442,BOLD:AAA3993
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,60,OahuBird.442,BOLD:ACA9904
OTU195_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,68,OahuBird.442,BOLD:AAL7322
OTU316_suspect_mock_chimera,GS,98.9,BOLD:ACD9137.1,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Megamelus,Megamelus inflatus,76,OahuBird.442,BOLD:ACD9137
OTU470_suspect_mock_chimera,US,0.9844,BOLD:ACU9738.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,88,OahuBird.442,BOLD:ACU9738
OTU539_suspect_mock_chimera,GS,100.0,BOLD:AAW0548.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,54,OahuBird.442,BOLD:AAW0548
OTU839_suspect_mock_chimera,US,0.9919,BOLD:ACR1749.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,183,OahuBird.442,BOLD:ACR1749
OTU371,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,120,OahuBird.443,None
OTU388,US,1.0000,BOLD:AAG9325.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,132,OahuBird.443,BOLD:AAG9325
OTU476,US,0.9967,BOLD:ACX7798.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,75,OahuBird.443,BOLD:ACX7798
OTU485,US,1.0000,BOLD:ACE2850.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,100,OahuBird.443,BOLD:ACE2850
OTU525,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,185,OahuBird.443,None
OTU527,US,0.9916,BOLD:ACR2280.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,112,OahuBird.443,BOLD:ACR2280
OTU648,US,1.0000,BOLD:ACD9810.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,71,OahuBird.443,BOLD:ACD9810
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,695,OahuBird.443,BOLD:AAL2743
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,148,OahuBird.443,BOLD:AAF9055
OTU138_suspect_mock_chimera,GS,100.0,BOLD:AAA3993.48,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,791,OahuBird.443,BOLD:AAA3993
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,985,OahuBird.443,BOLD:ACA9904
OTU1430_suspect_mock_chimera,GS,98.9,BOLD:ACD2226.1,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Ptycta,Ptycta polluta,88,OahuBird.443,BOLD:ACD2226
OTU151_suspect_mock_chimera,GS,100.0,BOLD:AAP6551.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,376,OahuBird.443,BOLD:AAP6551
OTU154_suspect_mock_chimera,GS,100.0,BOLD:AAH2433.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,Athous acanthus,285,OahuBird.443,BOLD:AAH2433
OTU171_suspect_mock_chimera,GS,100.0,BOLD:AAB6784.1,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus,298,OahuBird.443,BOLD:AAB6784
OTU1801_suspect_mock_chimera,GS,98.9,BOLD:AAC0920.2,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites atrupictella,113,OahuBird.443,BOLD:AAC0920
OTU181_suspect_mock_chimera,GS,99.4,BOLD:ABA8393.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula oleracea,555,OahuBird.443,BOLD:ABA8393
OTU182_suspect_mock_chimera,GS,100.0,BOLD:AAG8670.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,NA,533,OahuBird.443,BOLD:AAG8670
OTU194_suspect_mock_chimera,GS,100.0,BOLD:AAU6544.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ormosia,Ormosia affinis,338,OahuBird.443,BOLD:AAU6544
OTU195_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,334,OahuBird.443,BOLD:AAL7322
OTU197_suspect_mock_chimera,GS,100.0,BOLD:ABY0004.3,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,353,OahuBird.443,BOLD:ABY0004
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,426,OahuBird.443,BOLD:ACE7247
OTU202_suspect_mock_chimera,GS,100.0,BOLD:AAI3614.3,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Odontomyia,Odontomyia cincta,200,OahuBird.443,BOLD:AAI3614
OTU204_suspect_mock_chimera,GS,100.0,BOLD:AAK8834.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia triocellata,198,OahuBird.443,BOLD:AAK8834
OTU210_suspect_mock_chimera,GS,100.0,BOLD:AAC6102.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Pigritia,NA,437,OahuBird.443,BOLD:AAC6102
OTU212_suspect_mock_chimera,GS,99.4,BOLD:AAB0224.1,Animalia,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Swammerdamia,Swammerdamia caesiella,160,OahuBird.443,BOLD:AAB0224
OTU215_suspect_mock_chimera,GS,100.0,BOLD:AAG3622.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,Aphrophora cribrata,85,OahuBird.443,BOLD:AAG3622
OTU2175_suspect_mock_chimera,GS,100.0,BOLD:AAB5046.2,Animalia,Arthropoda,Insecta,Lepidoptera,Schreckensteiniidae,Schreckensteinia,Schreckensteinia festaliella,53,OahuBird.443,BOLD:AAB5046
OTU2234_suspect_mock_chimera,GS,98.2,BOLD:AAL2743.3,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,135,OahuBird.443,BOLD:AAL2743
OTU2295_suspect_mock_chimera,GS,98.9,BOLD:AAA4646.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Microthyris,Microthyris prolongalis,304,OahuBird.443,BOLD:AAA4646
OTU231_suspect_mock_chimera,GS,100.0,BOLD:AAG2348.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lixophaga,NA,94,OahuBird.443,BOLD:AAG2348
OTU235_suspect_mock_chimera,GS,100.0,BOLD:AAC0442.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Lejops,Lejops curvipes,329,OahuBird.443,BOLD:AAC0442
OTU241_suspect_mock_chimera,GS,100.0,BOLD:AAF6798.5,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,Procladius denticulatus,152,OahuBird.443,BOLD:AAF6798
OTU255_suspect_mock_chimera,US,0.9925,BOLD:ACN3922.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,114,OahuBird.443,BOLD:ACN3922
OTU2568_suspect_mock_chimera,GS,98.9,BOLD:AAB0062.5,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula entomophthorae,71,OahuBird.443,BOLD:AAB0062
OTU281_suspect_mock_chimera,GS,98.9,BOLD:ABA8895.1,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Diceroprocta,Diceroprocta semicincta,129,OahuBird.443,BOLD:ABA8895
OTU288_suspect_mock_chimera,GS,100.0,BOLD:AAA3659.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pandemis,Pandemis limitata,348,OahuBird.443,BOLD:AAA3659
OTU294_suspect_mock_chimera,GS,100.0,BOLD:ACK5957.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,435,OahuBird.443,BOLD:ACK5957
OTU300_suspect_mock_chimera,GS,100.0,BOLD:ACD2293.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,91,OahuBird.443,BOLD:ACD2293
OTU316_suspect_mock_chimera,GS,98.9,BOLD:ACD9137.1,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Megamelus,Megamelus inflatus,309,OahuBird.443,BOLD:ACD9137
OTU317_suspect_mock_chimera,GS,100.0,BOLD:ACM3087.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,135,OahuBird.443,BOLD:ACM3087
OTU324_suspect_mock_chimera,GS,100.0,BOLD:AAN5165.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Forcipomyia,NA,149,OahuBird.443,BOLD:AAN5165
OTU340_suspect_mock_chimera,GS,99.4,BOLD:AAA6823.4,Animalia,Arthropoda,Insecta,Trichoptera,Philopotamidae,Chimarra,Chimarra socia,125,OahuBird.443,BOLD:AAA6823
OTU342_suspect_mock_chimera,GS,100.0,BOLD:ABX6298.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,63,OahuBird.443,BOLD:ABX6298
OTU359_suspect_mock_chimera,GS,100.0,BOLD:AAB1221.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leuconycta,Leuconycta lepidula,144,OahuBird.443,BOLD:AAB1221
OTU378_suspect_mock_chimera,GS,100.0,BOLD:AAP1210.2,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,162,OahuBird.443,BOLD:AAP1210
OTU379_suspect_mock_chimera,GS,100.0,BOLD:AAA0866.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,Macaria carpo,198,OahuBird.443,BOLD:AAA0866
OTU386_suspect_mock_chimera,US,0.9715,BOLD:ABW9021.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,190,OahuBird.443,BOLD:ABW9021
OTU389_suspect_mock_chimera,GS,97.8,BOLD:AAB0223.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,133,OahuBird.443,BOLD:AAB0223
OTU408_suspect_mock_chimera,US,0.9803,BOLD:ACL8621.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,175,OahuBird.443,BOLD:ACL8621
OTU423_suspect_mock_variant,GS,99.4,BOLD:AAB1169.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha vitis,115,OahuBird.443,BOLD:AAB1169
OTU440_suspect_mock_chimera,SS,1.0000,BOLD:AAF7179.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,122,OahuBird.443,BOLD:AAF7179
OTU443_suspect_mock_chimera,US,0.9844,BOLD:AAP9032.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,140,OahuBird.443,BOLD:AAP9032
OTU450_suspect_mock_chimera,US,0.9885,BOLD:ACG3825.1,Animalia,Arthropoda,Diplopoda,Chordeumatida,NA,NA,NA,91,OahuBird.443,BOLD:ACG3825
OTU453_suspect_mock_chimera,GS,100.0,BOLD:AAG8597.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,52,OahuBird.443,BOLD:AAG8597
OTU454_suspect_mock_chimera,GS,100.0,BOLD:AAG8175.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,68,OahuBird.443,BOLD:AAG8175
OTU469_suspect_mock_chimera,GS,100.0,BOLD:AAV0590.1,Animalia,Arthropoda,Arachnida,Mesostigmata,Blattisociidae,Cheiroseius,NA,174,OahuBird.443,BOLD:AAV0590
OTU470_suspect_mock_chimera,US,0.9844,BOLD:ACU9738.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,79,OahuBird.443,BOLD:ACU9738
OTU473_suspect_mock_variant,GS,98.9,BOLD:ACO4682.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,NA,NA,88,OahuBird.443,BOLD:ACO4682
OTU474_suspect_mock_chimera,GS,100.0,BOLD:AAC1597.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Caryocolum,Caryocolum pullatella,66,OahuBird.443,BOLD:AAC1597
OTU482_suspect_mock_chimera,GS,100.0,BOLD:ACM9486.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,NA,60,OahuBird.443,BOLD:ACM9486
OTU483_suspect_mock_variant,GS,100.0,BOLD:AAA2590.2,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,Xestia baja,55,OahuBird.443,BOLD:AAA2590
OTU487_suspect_mock_chimera,GS,100.0,BOLD:AAF9064.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,118,OahuBird.443,BOLD:AAF9064
OTU492_suspect_mock_chimera,GS,100.0,BOLD:ACN3115.1,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Microtonus,Microtonus sericans,51,OahuBird.443,BOLD:ACN3115
OTU494_suspect_mock_chimera,GS,100.0,BOLD:AAU7327.1,Animalia,Arthropoda,Insecta,Coleoptera,Mycetophagidae,Litargus,Litargus tetraspilotus,79,OahuBird.443,BOLD:AAU7327
OTU497_suspect_mock_variant,GS,100.0,BOLD:AAC9531.3,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes cantator,121,OahuBird.443,BOLD:AAC9531
OTU515_suspect_mock_chimera,GS,100.0,BOLD:AAA5487.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma parmatana,63,OahuBird.443,BOLD:AAA5487
OTU519_suspect_mock_chimera,GSL,99.4,BOLD:ACR7501.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,NA,98,OahuBird.443,BOLD:ACR7501
OTU526_suspect_mock_chimera,GS,100.0,BOLD:AAB1002.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euparthenos,Euparthenos nubilis,91,OahuBird.443,BOLD:AAB1002
OTU539_suspect_mock_chimera,GS,100.0,BOLD:AAW0548.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,69,OahuBird.443,BOLD:AAW0548
OTU543_suspect_mock_chimera,SS,0.9700,BOLD:AAN8921.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,123,OahuBird.443,BOLD:AAN8921
OTU561_suspect_mock_chimera,GS,97.8,BOLD:AAO3949.3,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,87,OahuBird.443,BOLD:AAO3949
OTU570_suspect_mock_variant,GS,100.0,BOLD:AAF3316.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes soter,97,OahuBird.443,BOLD:AAF3316
OTU572_suspect_mock_chimera,GS,100.0,BOLD:ADH6147.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,62,OahuBird.443,BOLD:ADH6147
OTU650_suspect_mock_chimera,US,0.8732,BOLD:ACL0058.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,83,OahuBird.443,BOLD:ACL0058
OTU692_suspect_mock_chimera,GS,100.0,BOLD:AAF9187.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Phyllobius,Phyllobius oblongus,56,OahuBird.443,BOLD:AAF9187
OTU721_suspect_mock_chimera,GS,99.4,BOLD:ACF4168.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Toxonprucha,Toxonprucha excavata,127,OahuBird.443,BOLD:ACF4168
OTU770_suspect_mock_chimera,US,0.9859,BOLD:ACK6583.2,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,150,OahuBird.443,BOLD:ACK6583
OTU863_suspect_mock_chimera,GS,100.0,BOLD:AAH4499.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,NA,67,OahuBird.443,BOLD:AAH4499
OTU864_suspect_mock_chimera,GS,100.0,BOLD:AAF3600.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalinus,Eristalinus aeneus,127,OahuBird.443,BOLD:AAF3600
OTU878_suspect_mock_chimera,GS,100.0,BOLD:AAA7111.2,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta insularis,67,OahuBird.443,BOLD:AAA7111
OTU879_suspect_mock_chimera,US,0.9715,BOLD:ACK8537.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,66,OahuBird.443,BOLD:ACK8537
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,52,OahuBird.444,BOLD:AAL2743
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,59,OahuBird.444,BOLD:ACE7247
OTU202_suspect_mock_chimera,GS,100.0,BOLD:AAI3614.3,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Odontomyia,Odontomyia cincta,125,OahuBird.444,BOLD:AAI3614
OTU2295_suspect_mock_chimera,GS,98.9,BOLD:AAA4646.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Microthyris,Microthyris prolongalis,80,OahuBird.444,BOLD:AAA4646
OTU342_suspect_mock_chimera,GS,100.0,BOLD:ABX6298.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,72,OahuBird.444,BOLD:ABX6298
OTU6_suspect_mock_chimera,SS,0.8700,BOLD:AAD2665.5,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,NA,25549,OahuBird.444,BOLD:AAD2665
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,62,OahuBird.445,BOLD:AAC6357
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,225,OahuBird.445,BOLD:AAL2743
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,71,OahuBird.445,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,258,OahuBird.445,BOLD:ACA9904
OTU181_suspect_mock_chimera,GS,99.4,BOLD:ABA8393.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula oleracea,83,OahuBird.445,BOLD:ABA8393
OTU182_suspect_mock_chimera,GS,100.0,BOLD:AAG8670.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,NA,108,OahuBird.445,BOLD:AAG8670
OTU194_suspect_mock_chimera,GS,100.0,BOLD:AAU6544.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ormosia,Ormosia affinis,57,OahuBird.445,BOLD:AAU6544
OTU195_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,55,OahuBird.445,BOLD:AAL7322
OTU231_suspect_mock_chimera,GS,100.0,BOLD:AAG2348.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lixophaga,NA,90,OahuBird.445,BOLD:AAG2348
OTU292_suspect_mock_chimera,SS,1.0000,BOLD:AAW5733.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,3232,OahuBird.445,BOLD:AAW5733
OTU317_suspect_mock_chimera,GS,100.0,BOLD:ACM3087.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,72,OahuBird.445,BOLD:ACM3087
OTU513_suspect_mock_chimera,GS,98.9,BOLD:AAH4593.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,90,OahuBird.445,BOLD:AAH4593
OTU818_suspect_mock_chimera,GS,100.0,BOLD:AAE1939.1,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,Nicrophorus orbicollis,51,OahuBird.445,BOLD:AAE1939
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,61,OahuBird.446,BOLD:AAL2743
OTU1287_suspect_mock_chimera,SS,0.9100,BOLD:AAO4373.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,151,OahuBird.446,BOLD:AAO4373
OTU138_suspect_mock_chimera,GS,100.0,BOLD:AAA3993.48,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,57,OahuBird.446,BOLD:AAA3993
OTU257_suspect_mock_chimera,SS,0.9600,BOLD:AAE3958.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,4003,OahuBird.446,BOLD:AAE3958
OTU2_suspect_mock_chimera,US,0.9249,BOLD:AAO4373.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,18942,OahuBird.446,BOLD:AAO4373
OTU46_suspect_mock_chimera,SS,0.9900,BOLD:AAK9644.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,19218,OahuBird.446,BOLD:AAK9644
OTU54_suspect_mock_chimera,GS,97.6,BOLD:AAN0893.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Grammodes,Grammodes bifasciata,6735,OahuBird.446,BOLD:AAN0893
OTU735_suspect_mock_chimera,GS,100.0,BOLD:AAU8187.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Meteorus,Meteorus pulchricornis,470,OahuBird.446,BOLD:AAU8187
OTU841_suspect_mock_chimera,GS,99.4,BOLD:AAY6797.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Meteorus,Meteorus ictericus,157,OahuBird.446,BOLD:AAY6797
OTU122_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,292,OahuBird.448,BOLD:AAL2743
OTU138_suspect_mock_chimera,GS,100.0,BOLD:AAA3993.48,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,201,OahuBird.448,BOLD:AAA3993
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,272,OahuBird.448,BOLD:ACA9904
OTU151_suspect_mock_chimera,GS,100.0,BOLD:AAP6551.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,135,OahuBird.448,BOLD:AAP6551
OTU154_suspect_mock_chimera,GS,100.0,BOLD:AAH2433.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,Athous acanthus,100,OahuBird.448,BOLD:AAH2433
OTU171_suspect_mock_chimera,GS,100.0,BOLD:AAB6784.1,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus,52,OahuBird.448,BOLD:AAB6784
OTU1801_suspect_mock_chimera,GS,98.9,BOLD:AAC0920.2,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites atrupictella,60,OahuBird.448,BOLD:AAC0920
OTU181_suspect_mock_chimera,GS,99.4,BOLD:ABA8393.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula oleracea,152,OahuBird.448,BOLD:ABA8393
OTU182_suspect_mock_chimera,GS,100.0,BOLD:AAG8670.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,NA,68,OahuBird.448,BOLD:AAG8670
OTU194_suspect_mock_chimera,GS,100.0,BOLD:AAU6544.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ormosia,Ormosia affinis,157,OahuBird.448,BOLD:AAU6544
OTU195_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,89,OahuBird.448,BOLD:AAL7322
OTU197_suspect_mock_chimera,GS,100.0,BOLD:ABY0004.3,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,61,OahuBird.448,BOLD:ABY0004
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,75,OahuBird.448,BOLD:ACE7247
OTU204_suspect_mock_chimera,GS,100.0,BOLD:AAK8834.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia triocellata,107,OahuBird.448,BOLD:AAK8834
OTU212_suspect_mock_chimera,GS,99.4,BOLD:AAB0224.1,Animalia,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Swammerdamia,Swammerdamia caesiella,69,OahuBird.448,BOLD:AAB0224
OTU2234_suspect_mock_chimera,GS,98.2,BOLD:AAL2743.3,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,54,OahuBird.448,BOLD:AAL2743
OTU2295_suspect_mock_chimera,GS,98.9,BOLD:AAA4646.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Microthyris,Microthyris prolongalis,121,OahuBird.448,BOLD:AAA4646
OTU231_suspect_mock_chimera,GS,100.0,BOLD:AAG2348.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lixophaga,NA,51,OahuBird.448,BOLD:AAG2348
OTU235_suspect_mock_chimera,GS,100.0,BOLD:AAC0442.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Lejops,Lejops curvipes,57,OahuBird.448,BOLD:AAC0442
OTU241_suspect_mock_chimera,GS,100.0,BOLD:AAF6798.5,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,Procladius denticulatus,83,OahuBird.448,BOLD:AAF6798
OTU255_suspect_mock_chimera,US,0.9925,BOLD:ACN3922.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,59,OahuBird.448,BOLD:ACN3922
OTU294_suspect_mock_chimera,GS,100.0,BOLD:ACK5957.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,75,OahuBird.448,BOLD:ACK5957
OTU29_suspect_mock_chimera,SS,1.0000,BOLD:ACO5149.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,359,OahuBird.448,BOLD:ACO5149
