SampleID,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,CollectionDate,Site,Roost,RoostDate,EmergenceCount,SampleType
7272017HBB5,OTU881,GS,100,BOLD:AAM6177,Animalia,Arthropoda,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala lachnosternum,80,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU914,US,0,BOLD:ACL5453,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,1,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU935,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,6,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU964,GS,98.2,BOLD:AAG5460,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,111,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU967,US,1,BOLD:ACR8716,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,117,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU986,GS,99.4,BOLD:ABV0488,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,104,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1007,GS,100,BOLD:AAB9820,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera dimorphella,106,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1210,GS,97.2,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,50,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1234,GS,100,BOLD:AAC7661,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pristerognatha,Pristerognatha fuligana,67,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1265,SS,0.83,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,15,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1344,SS,0.69,BOLD:AAX0364,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,71,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1361,GS,100,BOLD:AAC0584,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles punctipennis,55,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1494,US,0.8732,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,6,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1504,SS,0.08,BOLD:ACB5181,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,50,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1554,SS,0.92,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,23,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1575,SS,0.94,BOLD:AAM6177,Animalia,Arthropoda,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala lachnosternum,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1656,US,0.9715,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1683,SS,0.84,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,15,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1699,GS,99.4,BOLD:ACA8387,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Pissonotus,Pissonotus flabellatus,24,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1764,US,0.9934,BOLD:ACQ7934,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,8,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1782,US,0.9249,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB5,OTU1834,SS,0.74,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,106,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,29893,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU88,GS,100,BOLD:AAE0434,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Uranotaenia,Uranotaenia sapphirina,46,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU397,GS,100,BOLD:ACA9043,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,14,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU636,GS,99.4,BOLD:AAM6230,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,8,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU828,US,1,None,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,129,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU929,GS,100,BOLD:AAA5051,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Desmia,Desmia funeralis,6,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU958,US,0.2887,BOLD:AAQ0247,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,6,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU1051,US,0.2887,BOLD:ACJ2256,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,7,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU1067,GS,99.4,BOLD:AAD1612,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhyacionia,Rhyacionia frustrana,1,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB6,OTU1834,SS,0.74,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,22,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,15103,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,5659,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU7,GS,100,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,1168,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU11,GS,99.4,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,1665,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,1596,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU118,US,1,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,393,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU125,GS,100,BOLD:ACX4440,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,1257,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU158,GS,100,BOLD:AAH3230,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,NA,NA,408,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,389,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU203,GS,100,BOLD:AAB0603,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,435,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU206,GS,99.4,BOLD:AAN8390,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neurocolpus,Neurocolpus nubilus,3407,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU230,GS,100,BOLD:AAG3850,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Psorophora,Psorophora columbiae,1421,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU238,GS,100,BOLD:AAC2281,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles quadrimaculatus,18,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU254,GS,100,BOLD:AAG8977,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,161,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU319,US,0,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,364,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU357,GS,98.9,BOLD:ABX3356,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,39,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU408,GS,100,BOLD:AAA2955,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia ljungiana,148,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU410,SS,0.26,BOLD:ABZ3458,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,40,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU425,GS,98.9,BOLD:ACC4755,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes atlanticus,512,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU778,GS,100,BOLD:AAB5798,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Isogona,Isogona tenuis,135,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU935,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,5,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,72,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1156,GS,100,BOLD:ABX9810,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,91,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1210,GS,97.2,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,10,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1213,SS,1,BOLD:AAG8977,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,33,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1265,SS,0.83,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1317,SS,0.01,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,5,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1361,GS,100,BOLD:AAC0584,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles punctipennis,1,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1636,SS,0.74,BOLD:AAF4632,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1652,GS,100,BOLD:AAB7005,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta interrupta,22,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1656,US,0.9715,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1748,SS,0.6,BOLD:ACF8409,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1756,SS,0.97,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1818,GS,97.9,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1834,SS,0.74,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,33,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1871,SS,0.85,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,3,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB7,OTU1906,US,0.9934,BOLD:ACV5754,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,15842,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,888,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU7,GS,100,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,727,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU129,GS,100,BOLD:AAG2647,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,52,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU161,GS,100,BOLD:AAA8840,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pandemis,Pandemis lamprosana,41,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU235,GS,100,BOLD:AAG3918,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,96,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU246,GS,100,BOLD:AAG8483,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Xenochironomus,Xenochironomus xenolabis,1188,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU354,SS,0.48,BOLD:AAM6278,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,19,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU662,GS,98.6,BOLD:AAU1776,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,NA,NA,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU664,US,0.986,BOLD:ACM8198,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,10,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU769,GS,100,BOLD:AAE8646,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis molesta,22,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1242,GS,98.9,BOLD:AAW9539,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Orthopodomyia,Orthopodomyia signifera,20,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1534,GS,100,BOLD:AAH9588,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Shivaphis,Shivaphis celti,1,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1543,GS,100,BOLD:ABX8929,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,14,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1772,GS,98.9,BOLD:ACA3275,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,NA,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1806,US,0.9967,BOLD:ACU3085,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,18,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB8,OTU1834,SS,0.74,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1564,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU15,GS,100,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,19945,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU129,GS,100,BOLD:AAG2647,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,268,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU141,GS,100,BOLD:ABX6186,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,19,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU165,US,0.9936,BOLD:ACF8271,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,35,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU259,US,0.9963,BOLD:AAL6280,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU425,GS,98.9,BOLD:ACC4755,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes atlanticus,189,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU505,US,1,BOLD:ACA7881,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,27,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU580,GS,98.3,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,86,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU588,GS,100,BOLD:AAC9435,Animalia,Arthropoda,Insecta,Lepidoptera,Glyphipterigidae,Acrolepiopsis,Acrolepiopsis incertella,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU609,GS,100,BOLD:AAG1032,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,4,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU709,GS,97.8,BOLD:ABW4416,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,3,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU955,US,0.0093,BOLD:ACC7925,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,36,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU972,GS,97.2,BOLD:ACU7377,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,3,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU973,US,0,BOLD:ACW5825,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,144,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU1080,GS,100,BOLD:AAB9450,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU1116,SS,0.5,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,69,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBB9,OTU1714,SS,0.8,BOLD:ABX6186,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,2,7/27/2017,HickoryBottoms,B,7/12/2017,142,Single
7272017HBC1,OTU3,GS,100,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,23854,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,615,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU11,GS,99.4,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,319,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,7343,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU34,GS,100,BOLD:AAM6211,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,268,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU88,GS,100,BOLD:AAE0434,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Uranotaenia,Uranotaenia sapphirina,35,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU192,SS,0.12,BOLD:ACF9102,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,715,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,6,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU203,GS,100,BOLD:AAB0603,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,44,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU230,GS,100,BOLD:AAG3850,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Psorophora,Psorophora columbiae,170,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU244,GS,100,BOLD:AAB1096,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,25,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU269,GS,97.2,BOLD:AAP9050,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,33,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU270,GS,100,BOLD:AAB6541,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites florae,31,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU314,GS,98.9,BOLD:AAB0603,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,31,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU352,GS,100,BOLD:AAM7592,Animalia,Arthropoda,Insecta,Coleoptera,Heteroceridae,Tropicus,Tropicus pusillus,13,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU360,US,0.9803,BOLD:ACA7899,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,8,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU396,SS,0.98,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,40,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU410,SS,0.26,BOLD:ABZ3458,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU463,SS,0.21,BOLD:AAF2681,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,6,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU767,GS,100,BOLD:AAC7129,Animalia,Arthropoda,Insecta,Lepidoptera,Tischeriidae,Coptotriche,Coptotriche citrinipennella,2,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU907,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,12,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU935,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,25,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1053,US,1,BOLD:ACI5356,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,4,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1108,GS,97.2,BOLD:AAB0603,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,6,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1137,GS,100,BOLD:AAE0697,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera juniperella,3,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1210,GS,97.2,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,11,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1292,GS,97.8,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,11,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1317,SS,0.01,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1345,GS,100,BOLD:AAL7329,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes modestus,2,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
7272017HBC1,OTU1480,US,0.9249,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,2,7/27/2017,HickoryBottoms,C,7/12/2017,68,Single
