tagID	OTUid	OTU_identifier	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	Site	Date	WOY	BatTagID	BatSpecies	Sex	Age	ReproStat	SiteWeek
bri16.0747	OTU526	BOLD:AAA8554	Animalia	Arthropoda	Insecta	Trichoptera	Philopotamidae	Chimarra	Chimarra aterrima	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU815	BOLD:AAB1331	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	Epinotia transmissana	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU5	BOLD:AAL2743	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Forelia	unknown	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU27	BOLD:AAN5879	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	unknown	unknown	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU48	BOLD:ABA5202	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Pseudolimnophila	Pseudolimnophila luteipennis	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0747	OTU196	BOLD:ACE8913	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes modestus	ACA	9/6/16	37	DEY3847	MYLU	F	A	PL	ACA 37
bri16.0749	OTU174	BOLD:AAA1518	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Scoparia	Scoparia biplagialis	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU1047	BOLD:AAA5962	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	Xestia dilucida	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU216	BOLD:AAC2499	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila suzukii	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU70	BOLD:AAG4943	Animalia	Arthropoda	Insecta	Diptera	Keroplatidae	unknown	unknown	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU27	BOLD:AAN5879	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	unknown	unknown	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU11	BOLD:AAP6551	Animalia	Arthropoda	Insecta	Coleoptera	unknown	unknown	unknown	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU326	BOLD:ACA3028	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0749	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	9/7/16	37	DEY3848	MYLE	M	A	NR	ACA 37
bri16.0750	OTU614	BOLD:AAA5686	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Metanema	Metanema inatomaria	ACA	9/7/16	37	DEY3850	MYLU	M	A	S	ACA 37
bri16.0750	OTU360	BOLD:AAC0706	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes tritomus	ACA	9/7/16	37	DEY3850	MYLU	M	A	S	ACA 37
bri16.0750	OTU907	BOLD:AAC8567	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia americana	ACA	9/7/16	37	DEY3850	MYLU	M	A	S	ACA 37
bri16.0750	OTU126	BOLD:ACL1629	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/7/16	37	DEY3850	MYLU	M	A	S	ACA 37
bri16.0750	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	9/7/16	37	DEY3850	MYLU	M	A	S	ACA 37
bri16.0753	OTU13	BOLD:AAA3993	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU145	BOLD:AAH0256	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	unknown	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU65	BOLD:AAN5165	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	unknown	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU2	BOLD:AAN5882	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera caliptera	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU184	BOLD:AAP8635	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Dicranomyia	Dicranomyia (Dicranomyia) longipennis	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU6	BOLD:ABX3627	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	unknown	unknown	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU367	BOLD:ACB0753	Animalia	Arthropoda	Insecta	Hymenoptera	Trigonalidae	Orthogonalys	Orthogonalys pulchella	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0753	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	8/29/16	36	DEY3868	MYLU	M	A	NR	ACA 36
bri16.0754	OTU174	BOLD:AAA1518	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Scoparia	Scoparia biplagialis	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU354	BOLD:AAB7030	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU907	BOLD:AAC8567	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia americana	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU334	BOLD:AAH4033	Animalia	Arthropoda	Insecta	Diptera	Diadocidiidae	unknown	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU386	BOLD:AAJ4275	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	Chironomus harpi	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU25	BOLD:AAL7331	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU560	BOLD:AAL7361	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU333	BOLD:ACA2962	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU326	BOLD:ACA3028	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU253	BOLD:ACA4013	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Dryocoetes	Dryocoetes affaber	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0754	OTU196	BOLD:ACE8913	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes modestus	ACA	8/29/16	36	DEY3864	MYLU	M	A	NR	ACA 36
bri16.0763	OTU706	BOLD:AAA2052	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Lymantria	Lymantria dispar	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU154	BOLD:AAB6239	Animalia	Arthropoda	Insecta	Trichoptera	Dipseudopsidae	Phylocentropus	Phylocentropus placidus	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU467	BOLD:AAB7915	Animalia	Arthropoda	Collembola	Symphypleona	Bourletiellidae	Deuterosminthurus	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU360	BOLD:AAC0706	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes tritomus	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU907	BOLD:AAC8567	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia americana	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU315	BOLD:AAF8970	Animalia	Arthropoda	Insecta	Diptera	Pediciidae	Tricyphona	Tricyphona autumnalis	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU504	BOLD:AAG1294	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Clinocentrus	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU205	BOLD:AAG2647	Animalia	Arthropoda	Insecta	Diptera	Chaoboridae	Chaoborus	Chaoborus punctipennis	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU440	BOLD:AAG5527	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius rufovittatus	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU268	BOLD:AAG8483	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Xenochironomus	Xenochironomus xenolabis	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU145	BOLD:AAH0256	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU234	BOLD:AAM6227	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU65	BOLD:AAN5165	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU784	BOLD:AAN6442	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU126	BOLD:ACL1629	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU245	BOLD:ACN4910	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU352	BOLD:ACN5893	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU711	BOLD:ACR3749	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia monilis	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0763	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	8/29/16	36	DEY3866	MYLU	M	A	NR	ACA 36
bri16.0765	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU333	BOLD:ACA2962	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU326	BOLD:ACA3028	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU548	BOLD:ACK3644	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	unknown	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU24	BOLD:ACM5079	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Piona	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU245	BOLD:ACN4910	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU257	BOLD:ACX2014	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus mendax	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
bri16.0765	OTU595	CFMR:IM44	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	8/29/16	36	DEY3865	MYLU	M	no-record	NR	ACA 36
