#OTU ID	mock.IM4p11.2	pomp.4584	pomp.4585	pomp.4586	pomp.4587	pomp.4588	pomp.4589	pomp.4590	pomp.4591	pomp.4594	pomp.4595	pomp.4596	pomp.4597	pomp.4598	pomp.4599	pomp.4601	pomp.4602	pomp.4603	pomp.4604	pomp.4605	pomp.4606	pomp.4607	pomp.4608	pomp.4609	pomp.4610	pomp.4611	pomp.4612	pomp.4613	pomp.4614	pomp.4615	pomp.4616	pomp.4617	pomp.4618	pomp.4619	pomp.4620	pomp.4621	pomp.4622	pomp.4623	pomp.4624	pomp.4625	pomp.4626	pomp.4627	pomp.4628	pomp.4629	pomp.4630	pomp.4631	pomp.4632	pomp.4633	pomp.4634	pomp.4635	pomp.4636	pomp.4637	pomp.4638	pomp.4639	pomp.4640	pomp.4641	pomp.4642	pomp.4643	pomp.4644	pomp.4645	pomp.4646	pomp.4647	pomp.4648	pomp.4649	pomp.4650	pomp.4651	pomp.4652	pomp.4653	pomp.4654	pomp.4655	pomp.4656	pomp.4657	pomp.4659	pomp.4660	pomp.4661	pomp.4662	pomp.4663	pomp.4664	pomp.4665	pomp.4666	pomp.4667	pomp.4668	pomp.4669	pomp.4670	pomp.4671	pomp.4672	pomp.4673	pomp.4674	pomp.4675	pomp.4676	pomp.4677	pomp.4678	pomp.4679	pomp.4680	pomp.4681	pomp.4682	pomp.4683	pomp.4684	pomp.4685	pomp.NTCa01	pomp.NTCb02	pomp.NTCc03	pomp.NTCd04	Taxonomy
OTU8_suspect_mock_chimera	0	0	0	0	0	12	0	0	0	275	0	0	205	60860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU9_suspect_mock_chimera	0	0	0	10	0	47565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	4	1	4	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU10_suspect_mock_chimera	9	0	1	0	4	168	0	0	0	0	5945	0	0	3	0	0	0	0	0	0	0	8	0	75	0	0	0	0	0	0	5	41202	0	0	0	5	0	0	2	0	0	0	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA6548.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lasiocampidae,g:Malacosoma,s:Malacosoma americanum
OTU11_suspect_mock_chimera	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	45085	1	13	4	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU12_suspect_mock_chimera	0	0	0	1137	176	0	5	2	7	0	0	0	141	0	0	3	3	3	3	0	0	1	0	105	35602	0	0	0	467	0	0	1	0	0	0	0	1496	31	0	0	0	0	0	42	0	0	0	0	0	832	1	0	0	0	0	0	0	0	203	0	18	0	0	0	0	0	0	129	0	0	0	0	244	18	0	0	0	0	533	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	GS|100.0|BOLD:AAC0733.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Archips,s:Archips semiferana
OTU13_suspect_mock_chimera	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	4	41257	1	15	7	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU14_suspect_mock_chimera	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	900	1	0	0	3	5421	15406	4	0	0	0	0	0	0	15934	1	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	4	10	5	0	4	1	1	3	6	0	6	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	1	2723	2	158	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAH4109.1;k:Animalia,p:Arthropoda,c:Malacostraca,o:Isopoda,f:Trachelipodidae,g:Trachelipus,s:Trachelipus rathkii
OTU15_suspect_mock_chimera	0	0	0	865	0	0	0	17	39	745	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36857	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA8563.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Erebidae,g:Parallelia,s:Parallelia bistriaris
OTU16_suspect_mock_chimera	1	0	0	0	0	0	7	3	13	0	0	0	0	1	0	38174	4	6	4	3	0	1	0	5	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU17_suspect_mock_chimera	0	0	0	0	0	126	0	1	2	0	0	0	0	0	0	0	30	0	1	3	80	33186	4	0	1	0	1	0	0	655	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	2	0	0	0	0	1	5	0	1	0	0	5	0	0	0	0	0	288	0	0	0	0	0	0	1	10	0	0	0	2	0	0	0	0	0	0	0	1	1986	0	0	0	0	192	0	0	0	0	0	251	0	0	0	0	0	SS|0.8600|BOLD:AAD1986.7;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Thomisidae,g:Xysticus,s:Xysticus ferox
OTU18_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	26939	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	850	0	1	0	0	0	0	0	1	2	0	2	0	0	24815	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAM7855.1;k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Thripidae,g:Frankliniella,s:Frankliniella tritici
OTU20_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	175	260	0	0	0	69	1	0	0	0	0	2352	207	0	3	1	131	2	0	0	0	50	0	0	1056	0	0	0	1781	0	5	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	215	0	99	0	1	435	1	610	1147	83	6	0	226	0	1417	0	0	0	0	0	1	20	0	867	1242	0	0	0	3	28	0	0	1	0	4950	0	0	2783	0	4986	105	0	0	0	0	GS|100.0|BOLD:AAA2052.4;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Erebidae,g:Lymantria,s:Lymantria dispar
OTU22_suspect_mock_chimera	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	146	6	0	48	0	108	1249	0	0	0	0	0	0	0	10088	0	108	9150	83	0	0	0	69	0	0	66	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	1829	0	0	0	0	0	GS|100.0|BOLD:AAH4104.1;k:Animalia,p:Arthropoda,c:Malacostraca,o:Isopoda,f:Philosciidae,g:Philoscia,s:Philoscia muscorum
OTU23_suspect_mock_chimera	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	20931	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	4	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	24	0	0	0	0	0	0	No Hit
OTU24_suspect_mock_chimera	0	0	0	0	0	0	3	3	6	0	0	0	3601	0	0	2	3	3	3	0	0	0	0	0	20057	1	0	0	0	0	0	0	0	0	0	0	153	0	0	203	0	0	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	4	3	1	0	0	0	2	0	0	0	87	0	178	0	0	0	0	0	0	GS|99.4|BOLD:AAF0889.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tabanidae,g:Hybomitra,s:Hybomitra lasiophthalma
OTU26_suspect_mock_chimera	0	0	47	1	0	0	0	0	0	0	0	0	0	0	0	0	790	0	0	1	24	2	16387	0	0	0	0	0	0	421	0	121	0	0	0	0	0	0	0	0	0	105	0	0	0	0	3	3	667	0	0	1070	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	772	1	28	2	2	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:AAI9434.1;k:Animalia,p:Arthropoda,c:Diplopoda,o:Julida,f:Julidae,g:Cylindroiulus,s:Cylindroiulus punctatus
OTU27_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	17383	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU28_suspect_mock_chimera	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	15810	9	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No Hit
OTU29	0	0	0	28	35	14902	0	0	0	144	0	0	2542	27	0	0	45	0	0	0	0	0	0	38	70	0	0	0	118	1974	70	0	0	0	0	0	0	0	0	0	524	47	48	0	1	0	42	0	0	35	0	0	0	0	0	0	0	0	0	0	4	0	0	286	0	0	495	11	0	12	34	0	0	36	0	0	0	1216	1	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	2	37	78	19	93	0	0	0	0	GS|99.4|BOLD:AAD6926.1;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Anyphaenidae,g:Anyphaena,s:Anyphaena pectorosa
OTU30_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381	0	194	0	1473	0	0	0	0	0	0	0	0	0	0	0	13239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAI2051.1;k:Animalia,p:Arthropoda,c:Collembola,o:Entomobryomorpha
OTU31_suspect_mock_chimera	0	0	9	0	11619	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	465	0	0	40	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	1793	135	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB7926.5;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Cenopis,s:Cenopis directana
OTU32_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	124	0	0	0	1	0	0	0	56	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11703	1	1	0	0	1	0	1	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	1	1	0	0	0	14	0	0	0	0	0	GS|99.4|BOLD:AAM8983.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Keroplatidae
OTU34_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13364	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU35_suspect_mock_chimera	0	0	0	0	33	6117	0	0	0	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5253	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	GS|100.0|BOLD:AAG2724.3;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Reduviidae,g:Zelus,s:Zelus luridus
OTU36_suspect_mock_variant	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6570	0	0	0	3	1	1	0	0	2828	0	1	118	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	9	0	0	0	0	GS|100.0|BOLD:AAA8525.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Noctuidae,g:Amphipyra,s:Amphipyra pyramidoides
OTU37_suspect_mock_chimera	0	0	16	1	3	10	0	0	0	0	0	0	184	1	0	0	0	0	0	0	0	2	0	45	0	0	2	0	0	0	5	4	4	0	1	0	8326	2	1	0	3	0	0	0	0	0	0	0	0	1	1	2	4886	0	0	1	0	1	1	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2653	2	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	GS|100.0|BOLD:AAB0001.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Sphingidae,g:Deidamia,s:Deidamia inscriptum
OTU39	0	0	0	17	0	58	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211	2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	744	0	0	0	0	0	149	0	0	0	0	0	7	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3016	291	0	1	33	0	0	0	1	1	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAB7935.1;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Araneidae,g:Eustala,s:Eustala cepina
OTU40_suspect_mock_chimera	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8641	3	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	No Hit
OTU41_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	8897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	No Hit
OTU42_suspect_mock_chimera	0	0	0	0	174	51	2	0	1	68	0	0	0	0	342	0	0	0	1	0	0	0	0	5	185	0	0	0	34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	30	0	7633	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAC6350.1;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Theridiidae,g:Theridion,s:Theridion murarium
OTU44_suspect_mock_chimera	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	7797	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAF9042.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula concava
OTU45_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	No Hit
OTU46_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9915	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU48_suspect_mock_chimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	14	0	1	1	6318	73	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAI1634.1;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Aphididae,g:Microlophium,s:Microlophium carnosum
OTU49_suspect_mock_chimera	0	0	0	63	0	4024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	18	0	5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA7035.3;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Archips,s:Archips argyrospila
OTU51_suspect_mock_chimera	0	0	0	0	3601	0	0	0	0	0	0	0	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	4	0	0	0	0	124	6993	0	0	0	0	23	96	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.4|BOLD:AAB0124.2;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Tortricidae,g:Cenopis,s:Cenopis pettitana
OTU53_suspect_mock_chimera	0	0	0	7	0	0	354	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	115	0	0	0	36	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	4	3755	0	0	0	0	0	0	GS|100.0|BOLD:AAH2293.1;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua
OTU54_suspect_mock_chimera	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	US|0.1429|BOLD:ABW7507.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU57	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	2744	1	0	1549	0	34	0	0	1	0	0	0	0	0	1	0	0	60	0	0	5	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	59	9	0	0	0	0	0	0	1087	0	0	0	0	0	US|0.2259|BOLD:ABX4336.1;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU59	0	0	0	20	0	5	181	762	606	9	0	10	47	0	23	0	13	77	65	0	46	21	13	987	853	66	0	0	0	58	0	0	12	0	0	14	41	12	0	24	30	0	32	75	0	1	44	13	6	29	28	15	0	0	0	0	136	0	20	107	84	0	0	24	0	0	47	0	5	0	0	0	0	7	78	9	16	5	78	20	11	32	4	0	0	199	105	148	0	193	3	413	0	0	0	70	4	3	0	0	0	0	0	US|1.0000|BOLD:ACF7919.1;k:Animalia,p:Arthropoda,c:Collembola,o:Poduromorpha
OTU60_suspect_mock_chimera	0	0	0	0	0	0	0	1	754	0	0	0	0	0	0	0	4588	1	0	804	0	2	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA4516.5;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Prochoerodes,s:Prochoerodes lineola
OTU62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	72	0	1	1	455	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4581	1	0	1	0	0	1	1	0	2	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	1	0	0	181	0	0	0	0	0	GS|98.9|BOLD:AAV3042.2;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Theridiidae,g:Theridion,s:Theridion albidum
OTU63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5669	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
OTU65_suspect_mock_chimera	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	173	0	0	0	0	0	3149	126	0	0	0	64	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	GS|100.0|BOLD:AAA5695.1;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Hydropsychidae,g:Cheumatopsyche,s:Cheumatopsyche analis
OTU68	0	244	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4591	0	0	0	1	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.2259|BOLD:ACX0589.1;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata
OTU69	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4674	0	0	0	0	0	0	0	0	0	0	0	0	No Hit
