SampleID,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,BOLDalt,Species,AgeClass,Sex,Date,NestBox,uneID,Sequenced,onclick
une-36,OTU154,US,1,BOLD:ACN9645.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,67,BOLD:ACN9645,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACN9645
une-36,OTU216_suspect_mock_chimera,GS,100,BOLD:AAF9008.6,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,71,BOLD:AAF9008,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAF9008
une-36,OTU265_suspect_mock_chimera,GS,100,BOLD:AAB6784.2,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus,301,BOLD:AAB6784,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB6784
une-36,OTU267,US,1,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,210,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU273_suspect_mock_chimera,GS,98.9,BOLD:ACW1682.1,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Arctosa,Arctosa emertoni,283,BOLD:ACW1682,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACW1682
une-36,OTU279,US,0.9925,BOLD:AAN5076.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,324,BOLD:AAN5076,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAN5076
une-36,OTU281_suspect_mock_chimera,GS,99.4,BOLD:ACR7853.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,41,BOLD:ACR7853,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACR7853
une-36,OTU282,US,1,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,91,BOLD:ACW4480,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACW4480
une-36,OTU290,US,1,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,183,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU303_suspect_mock_chimera,US,1,BOLD:ABW7966.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,46,BOLD:ABW7966,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABW7966
une-36,OTU305,US,0.9885,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,144,BOLD:ACT8457,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACT8457
une-36,OTU324,US,1,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,38,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU336_suspect_mock_chimera,GS,97.2,BOLD:AAD1986.7,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ferox,51,BOLD:AAD1986,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAD1986
une-36,OTU354_suspect_mock_variant,GS,100,BOLD:AAA2229.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,Idia concisa,175,BOLD:AAA2229,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA2229
une-36,OTU373_suspect_mock_chimera,GS,99.4,BOLD:AAI1351.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila inornata,81,BOLD:AAI1351,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAI1351
une-36,OTU426,US,1,BOLD:ABX2433.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,162,BOLD:ABX2433,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABX2433
une-36,OTU454_suspect_mock_chimera,US,1,BOLD:AAH0053.5,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,125,BOLD:AAH0053,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH0053
une-36,OTU467,US,1,BOLD:AAZ8505.1,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,106,BOLD:AAZ8505,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAZ8505
une-36,OTU476,US,1,BOLD:ACI6414.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,34,BOLD:ACI6414,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACI6414
une-36,OTU537_suspect_mock_chimera,GS,100,BOLD:AAO0923.1,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Ocypus,Ocypus nero,95,BOLD:AAO0923,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAO0923
une-36,OTU550,US,1,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,44,BOLD:ACK3774,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACK3774
une-36,OTU568,US,0.9916,BOLD:ACL7649.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,86,BOLD:ACL7649,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACL7649
une-36,OTU613,US,1,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,76,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU619,US,1,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,44,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU626,US,1,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,73,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU631,US,1,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,72,BOLD:AAY5839,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY5839
une-36,OTU656_suspect_mock_chimera,GS,100,BOLD:AAB0753.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Larinioides,Larinioides sclopetarius,69,BOLD:AAB0753,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB0753
une-36,OTU657,US,1,BOLD:AAP5239.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,64,BOLD:AAP5239,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP5239
une-36,OTU674,US,1,BOLD:ACP8206.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,65,BOLD:ACP8206,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACP8206
une-36,OTU736,US,1,BOLD:ADA5158.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,55,BOLD:ADA5158,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ADA5158
une-36,OTU824,US,1,BOLD:ABW9094.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,45,BOLD:ABW9094,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABW9094
une-36,OTU834,US,0.9925,BOLD:AAH1155.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,43,BOLD:AAH1155,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH1155
une-36,OTU845,US,0.9934,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,26,BOLD:ACT8457,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACT8457
une-36,OTU885,US,0.9881,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,38,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU931,US,1,None,Animalia,Arthropoda,Arachnida,Opiliones,NA,NA,NA,35,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU958,US,1,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,33,None,EABL,chicks,U,42882,riverlot_1,36,Y,no_link_available
une-36,OTU977,US,0.9881,BOLD:ACX2431.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,31,BOLD:ACX2431,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACX2431
une-36,OTU1025_suspect_mock_chimera,US,0.9881,BOLD:ACG2795.2,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,31,BOLD:ACG2795,EABL,chicks,U,42882,riverlot_1,36,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACG2795
une-37,OTU156,US,0.9925,BOLD:ACU2986.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,33,BOLD:ACU2986,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACU2986
une-37,OTU210,US,1,BOLD:ACI4066.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,74,BOLD:ACI4066,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACI4066
une-37,OTU227,US,0.9881,BOLD:ACA9724.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,34,BOLD:ACA9724,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACA9724
une-37,OTU267,US,1,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,39,None,EABL,adult,F,42867,riverlot_1,37,Y,no_link_available
une-37,OTU282,US,1,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,50,BOLD:ACW4480,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACW4480
une-37,OTU303_suspect_mock_chimera,US,1,BOLD:ABW7966.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,53,BOLD:ABW7966,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABW7966
une-37,OTU334,US,1,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,32,BOLD:ACF7919,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACF7919
une-37,OTU346,US,1,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,158,None,EABL,adult,F,42867,riverlot_1,37,Y,no_link_available
une-37,OTU426,US,1,BOLD:ABX2433.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,63,BOLD:ABX2433,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABX2433
une-37,OTU450,US,0.9925,BOLD:AAV5795.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,87,BOLD:AAV5795,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV5795
une-37,OTU464,US,0.9881,BOLD:AAY6379.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,163,BOLD:AAY6379,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY6379
une-37,OTU619,US,1,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,32,None,EABL,adult,F,42867,riverlot_1,37,Y,no_link_available
une-37,OTU631,US,1,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,26,BOLD:AAY5839,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY5839
une-37,OTU657,US,1,BOLD:AAP5239.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,68,BOLD:AAP5239,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP5239
une-37,OTU745,US,0.9925,BOLD:AAN5217.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,49,BOLD:AAN5217,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAN5217
une-37,OTU757,US,1,BOLD:AAO2744.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,51,BOLD:AAO2744,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAO2744
une-37,OTU789,US,1,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,47,None,EABL,adult,F,42867,riverlot_1,37,Y,no_link_available
une-37,OTU813,US,1,BOLD:ACA0820.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,46,BOLD:ACA0820,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACA0820
une-37,OTU825_suspect_mock_chimera,US,0.9925,BOLD:ABY0835.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,44,BOLD:ABY0835,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABY0835
une-37,OTU1072,US,1,BOLD:AAF4664.2,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,26,BOLD:AAF4664,EABL,adult,F,42867,riverlot_1,37,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAF4664
une-38,OTU87_suspect_mock_chimera,GS,100,BOLD:AAM7733.2,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Calamosternus,Calamosternus granarius,1751,BOLD:AAM7733,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAM7733
une-38,OTU121_suspect_mock_chimera,GS,100,BOLD:AAB3308.3,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagio,Rhagio mystaceus,1119,BOLD:AAB3308,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB3308
une-38,OTU160_suspect_mock_chimera,GS,100,BOLD:AAY9557.1,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora deauratella,697,BOLD:AAY9557,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY9557
une-38,OTU213_suspect_mock_chimera,GS,99.4,BOLD:AAO3944.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,52,BOLD:AAO3944,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAO3944
une-38,OTU228_suspect_mock_chimera,GS,100,BOLD:ACF0418.3,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,Harpalus somnulentus,366,BOLD:ACF0418,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACF0418
une-38,OTU239_suspect_mock_chimera,GS,100,BOLD:AAC3395.1,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Chromagrion,Chromagrion conditum,360,BOLD:AAC3395,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC3395
une-38,OTU383_suspect_mock_chimera,GS,100,BOLD:AAG8759.1,Animalia,Arthropoda,Insecta,Hemiptera,Pachygronthidae,Oedancala,Oedancala dorsalis,110,BOLD:AAG8759,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG8759
une-38,OTU405_suspect_mock_chimera,GS,100,BOLD:ABX6346.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,148,BOLD:ABX6346,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABX6346
une-38,OTU532_suspect_mock_chimera,GS,99.4,BOLD:ACC8603.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,32,BOLD:ACC8603,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACC8603
une-38,OTU612_suspect_mock_chimera,GS,100,BOLD:AAD3176.1,Animalia,Arthropoda,Insecta,Diptera,Pipunculidae,Nephrocerus,NA,51,BOLD:AAD3176,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAD3176
une-38,OTU1048_suspect_mock_chimera,GS,100,BOLD:ACK9421.1,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncopsis,Oncopsis albicollis,27,BOLD:ACK9421,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACK9421
une-38,OTU1073_suspect_mock_chimera,US,0.9967,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,25,BOLD:ACT8457,EABL,adult,F,42897,blue_field_6,38,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACT8457
une-39,OTU97_suspect_mock_chimera,GSL,100,BOLD:AAB1142.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,133,BOLD:AAB1142,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB1142
une-39,OTU187_suspect_mock_chimera,GS,100,BOLD:AAH0007.1,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcophaga,Sarcophaga aldrichi,105,BOLD:AAH0007,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH0007
une-39,OTU196_suspect_mock_chimera,GS,100,BOLD:AAH3225.1,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,57,BOLD:AAH3225,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH3225
une-39,OTU202_suspect_mock_chimera,SS,0.99,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,46,BOLD:AAP6352,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6352
une-39,OTU219_suspect_mock_chimera,GS,100,BOLD:AAH0145.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus discoideus,135,BOLD:AAH0145,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH0145
une-39,OTU318,US,0.9936,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,178,BOLD:ACT8457,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACT8457
une-39,OTU355_suspect_mock_chimera,GS,100,BOLD:AAG7278.3,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Rachispoda,Rachispoda subpiligera,181,BOLD:AAG7278,TRSW,adult,F,42909,soccer_4,39,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG7278
une-40,OTU248_suspect_mock_chimera,GS,100,BOLD:AAC4902.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,Amara aenea,28,BOLD:AAC4902,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC4902
une-40,OTU356_suspect_mock_chimera,GS,100,BOLD:AAC9245.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona bicoloripes,183,BOLD:AAC9245,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC9245
une-40,OTU614_suspect_mock_variant,GS,100,BOLD:AAA2632.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,Noctua pronuba,72,BOLD:AAA2632,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA2632
une-40,OTU632_suspect_mock_chimera,GS,97.2,BOLD:ACN5337.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,72,BOLD:ACN5337,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACN5337
une-40,OTU737_suspect_mock_chimera,GS,99.4,BOLD:AAG2017.1,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysopa,Chrysopa oculata,54,BOLD:AAG2017,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG2017
une-40,OTU1026_suspect_mock_chimera,SS,0.94,BOLD:AAY7576.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,29,BOLD:AAY7576,TRSW,adult,F,42893,soko_13,40,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY7576
une-41,OTU117,US,1,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,74,None,EABL,adult,F,42873,blue_field_3,41,Y,no_link_available
une-41,OTU131,US,1,BOLD:ABW8631.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,58,BOLD:ABW8631,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABW8631
une-41,OTU180_suspect_mock_chimera,GS,100,BOLD:ABZ0941.2,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Gluphisia,Gluphisia avimacula,594,BOLD:ABZ0941,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABZ0941
une-41,OTU219_suspect_mock_chimera,GS,100,BOLD:AAH0145.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus discoideus,199,BOLD:AAH0145,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH0145
une-41,OTU248_suspect_mock_chimera,GS,100,BOLD:AAC4902.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,Amara aenea,29,BOLD:AAC4902,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC4902
une-41,OTU283_suspect_mock_chimera,GS,100,BOLD:AAH0087.4,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus rusticus,100,BOLD:AAH0087,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH0087
une-41,OTU310_suspect_mock_chimera,GS,100,BOLD:AAJ2791.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus omnivagus,72,BOLD:AAJ2791,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAJ2791
une-41,OTU453_suspect_mock_chimera,GS,100,BOLD:AAA2518.4,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia topiarius,38,BOLD:AAA2518,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA2518
une-41,OTU738_suspect_mock_chimera,GS,100,BOLD:AAQ0059.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus nigrita,62,BOLD:AAQ0059,EABL,adult,F,42873,blue_field_3,41,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAQ0059
une-42,OTU183_suspect_mock_chimera,GS,100,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,34,BOLD:ACM3626,EABL,chicks,U,42913,sokokis_12,42,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACM3626
une-42,OTU200_suspect_mock_chimera,GS,100,BOLD:AAE8479.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mexicanum,39,BOLD:AAE8479,EABL,chicks,U,42913,sokokis_12,42,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAE8479
une-42,OTU353_suspect_mock_chimera,GS,100,BOLD:ABA6948.3,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Eoparargyractis,Eoparargyractis plevie,29,BOLD:ABA6948,EABL,chicks,U,42913,sokokis_12,42,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABA6948
