,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
149,OTU909_suspect_mock_chimera,GS,99.4,BOLD:AAB7622.4,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha schlaegeri,une-05,34,BOLD:AAB7622
150,OTU960_suspect_mock_chimera,US,0.9859,BOLD:AAY6680.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-05,31,BOLD:AAY6680
151,OTU1031_suspect_mock_chimera,SS,0.9500,BOLD:AAG6832.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-05,27,BOLD:AAG6832
152,OTU150_suspect_mock_chimera,GS,99.4,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,une-06,68,BOLD:ACA9904
153,OTU499,US,0.9967,BOLD:AAW0513.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-06,61,BOLD:AAW0513
154,OTU15_suspect_mock_chimera,GS,100.0,BOLD:AAC1238.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes hexodontus,une-07,2710,BOLD:AAC1238
155,OTU21_suspect_mock_chimera,GS,100.0,BOLD:ABY6840.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes nigromaculis,une-07,43710,BOLD:ABY6840
156,OTU24_suspect_mock_variant,GS,100.0,BOLD:AAC9531.3,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes cantator,une-07,5013,BOLD:AAC9531
157,OTU28_suspect_mock_chimera,GS,100.0,BOLD:ABW0392.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus nigrovittatus,une-07,7525,BOLD:ABW0392
158,OTU31_suspect_mock_chimera,GS,100.0,BOLD:AAB5696.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,une-07,2760,BOLD:AAB5696
159,OTU37_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,une-07,46736,BOLD:ABY8099
160,OTU42_suspect_mock_chimera,GS,100.0,BOLD:ACI8633.1,Animalia,Arthropoda,Insecta,Diptera,Therevidae,NA,NA,une-07,10273,BOLD:ACI8633
161,OTU45_suspect_mock_chimera,SS,1.0000,BOLD:ACW3762.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,589,BOLD:ACW3762
162,OTU47_suspect_mock_chimera,GS,100.0,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,une-07,184,BOLD:AAG8493
163,OTU53_suspect_mock_chimera,SS,0.9100,BOLD:ABW7796.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,4145,BOLD:ABW7796
164,OTU55_suspect_mock_chimera,GS,99.4,BOLD:ABW5810.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea luteola,une-07,4922,BOLD:ABW5810
165,OTU57_suspect_mock_chimera,GS,100.0,BOLD:ACL8128.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Eulasiona,Eulasiona comstocki,une-07,3202,BOLD:ACL8128
166,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-07,1980,BOLD:AAB1098
167,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-07,421,BOLD:AAA7661
168,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,une-07,1034,BOLD:AAF9872
169,OTU83_suspect_mock_chimera,GS,99.4,BOLD:ACD1746.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,770,BOLD:ACD1746
170,OTU89_suspect_mock_chimera,GS,100.0,BOLD:AAD4355.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes provocans,une-07,572,BOLD:AAD4355
171,OTU95_suspect_mock_chimera,GS,100.0,BOLD:AAA3654.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus praefectellus,une-07,1612,BOLD:AAA3654
172,OTU109_suspect_mock_chimera,GS,100.0,BOLD:AAU6544.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ormosia,Ormosia affinis,une-07,528,BOLD:AAU6544
173,OTU111_suspect_mock_chimera,GS,99.4,BOLD:AAG7276.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Leptocera,Leptocera erythrocera,une-07,203,BOLD:AAG7276
174,OTU124_suspect_mock_chimera,GS,100.0,BOLD:AAE8119.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila hydei,une-07,1077,BOLD:AAE8119
175,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAG7259.1,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Cyphon,Cyphon obscurus,une-07,151,BOLD:AAG7259
176,OTU140_suspect_mock_chimera,GS,100.0,BOLD:AAB6943.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,une-07,39,BOLD:AAB6943
177,OTU145_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,une-07,36,BOLD:AAN5882
178,OTU177_suspect_mock_chimera,GS,100.0,BOLD:AAG5457.8,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-07,309,BOLD:AAG5457
179,OTU179_suspect_mock_chimera,GS,100.0,BOLD:AAA4277.2,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,une-07,216,BOLD:AAA4277
180,OTU181_suspect_mock_chimera,GS,100.0,BOLD:AAC0903.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus acidophilus,une-07,314,BOLD:AAC0903
181,OTU202_suspect_mock_chimera,SS,0.9900,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,82,BOLD:AAP6352
182,OTU230_suspect_mock_chimera,GS,100.0,BOLD:AAC2498.4,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina evecta,une-07,170,BOLD:AAC2498
183,OTU258_suspect_mock_chimera,SS,0.9300,BOLD:AAG6902.3,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,240,BOLD:AAG6902
184,OTU325_suspect_mock_chimera,GS,100.0,BOLD:AAD0853.3,Animalia,Arthropoda,Insecta,Diptera,Scathophagidae,Scathophaga,Scathophaga suilla,une-07,207,BOLD:AAD0853
185,OTU335_suspect_mock_chimera,SS,0.9800,BOLD:AAG6832.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,54,BOLD:AAG6832
186,OTU361_suspect_mock_chimera,GS,100.0,BOLD:ACI2800.2,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-07,30,BOLD:ACI2800
187,OTU441_suspect_mock_chimera,SS,1.0000,BOLD:ACX6117.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,36,BOLD:ACX6117
188,OTU482_suspect_mock_chimera,GS,98.9,BOLD:AAN5360.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-07,45,BOLD:AAN5360
189,OTU508_suspect_mock_chimera,GS,100.0,BOLD:AAP2522.5,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Trichonta,NA,une-07,62,BOLD:AAP2522
190,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,une-07,452,BOLD:AAG6500
191,OTU549_suspect_mock_chimera,GS,99.4,BOLD:AAG9713.1,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Sympycnus,Sympycnus lineatus,une-07,61,BOLD:AAG9713
192,OTU562_suspect_mock_chimera,GS,100.0,BOLD:AAD5369.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis boweri,une-07,86,BOLD:AAD5369
193,OTU602_suspect_mock_chimera,SS,0.9800,BOLD:ACR0542.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,28,BOLD:ACR0542
194,OTU627_suspect_mock_chimera,GS,99.4,BOLD:AAP5221.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,38,BOLD:AAP5221
195,OTU680_suspect_mock_chimera,GS,100.0,BOLD:AAG6910.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Brachydeutera,Brachydeutera argentata,une-07,31,BOLD:AAG6910
196,OTU693_suspect_mock_chimera,SS,0.9600,BOLD:ACN9284.3,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-07,60,BOLD:ACN9284
197,OTU741_suspect_mock_chimera,GS,100.0,BOLD:ACL6355.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,une-07,52,BOLD:ACL6355
198,OTU747_suspect_mock_chimera,GS,100.0,BOLD:AAD0642.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina reversio,une-07,44,BOLD:AAD0642
199,OTU792_suspect_mock_chimera,GS,100.0,BOLD:ACM5318.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,une-07,46,BOLD:ACM5318
200,OTU797_suspect_mock_chimera,SS,0.9800,BOLD:ACN2980.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-07,28,BOLD:ACN2980
201,OTU807_suspect_mock_chimera,GS,100.0,BOLD:AAB2866.7,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Melanostoma,Melanostoma mellinum,une-07,47,BOLD:AAB2866
202,OTU861_suspect_mock_chimera,GS,99.4,BOLD:AAH3040.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia vagabunda,une-07,26,BOLD:AAH3040
203,OTU863_suspect_mock_chimera,GS,100.0,BOLD:ACE5422.3,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Neodactria,Neodactria luteolellus,une-07,39,BOLD:ACE5422
204,OTU955_suspect_mock_chimera,GS,99.4,BOLD:AAM6227.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,une-07,108,BOLD:AAM6227
205,OTU204_suspect_mock_chimera,GS,100.0,BOLD:AAE2886.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Therion,Therion circumflexum,une-09,76,BOLD:AAE2886
206,OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAF9008.6,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,une-09,97,BOLD:AAF9008
207,OTU607_suspect_mock_chimera,GS,100.0,BOLD:AAB0391.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis tenax,une-09,31,BOLD:AAB0391
208,OTU635_suspect_mock_chimera,GS,99.4,BOLD:AAC0920.4,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites atrupictella,une-09,69,BOLD:AAC0920
209,OTU694_suspect_mock_chimera,GS,99.4,BOLD:AAA8013.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus indivisus,une-09,61,BOLD:AAA8013
210,OTU707_suspect_mock_chimera,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,une-09,52,BOLD:ABZ1624
211,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-09,36,BOLD:ABA7621
212,OTU78_suspect_mock_chimera,GS,100.0,BOLD:AAA3306.1,Animalia,Arthropoda,Insecta,Trichoptera,Goeridae,Goera,Goera calcarata,une-10,180,BOLD:AAA3306
213,OTU140_suspect_mock_chimera,GS,100.0,BOLD:AAB6943.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,une-10,54,BOLD:AAB6943
214,OTU143_suspect_mock_chimera,GS,100.0,BOLD:AAO2062.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes rastricornis,une-10,108,BOLD:AAO2062
215,OTU540_suspect_mock_chimera,GS,100.0,BOLD:ACX8843.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-10,94,BOLD:ACX8843
216,OTU608_suspect_mock_chimera,GS,100.0,BOLD:AAH4943.1,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera septentrionella,une-10,75,BOLD:AAH4943
217,OTU649_suspect_mock_chimera,GS,100.0,BOLD:AAZ5902.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus proximus,une-10,43,BOLD:AAZ5902
218,OTU794_suspect_mock_chimera,GS,98.9,BOLD:AAC2533.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes fasciatana,une-10,46,BOLD:AAC2533
219,OTU21_suspect_mock_chimera,GS,100.0,BOLD:ABY6840.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes nigromaculis,une-11,1870,BOLD:ABY6840
220,OTU37_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,une-11,3544,BOLD:ABY8099
221,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-11,266,BOLD:AAB1098
222,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-11,61,BOLD:AAA7661
223,OTU175_suspect_mock_chimera,GS,100.0,BOLD:AAF9066.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,une-11,75,BOLD:AAF9066
224,OTU292_suspect_mock_chimera,GS,99.4,BOLD:AAC9062.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes ventrovittis,une-11,124,BOLD:AAC9062
225,OTU677_suspect_mock_chimera,GS,100.0,BOLD:AAG3915.1,Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Geomyza,Geomyza tripunctata,une-11,28,BOLD:AAG3915
226,OTU900_suspect_mock_chimera,GS,99.4,BOLD:ACU7212.1,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,NA,NA,une-11,36,BOLD:ACU7212
227,OTU948_suspect_mock_variant,GS,98.9,BOLD:AAA5620.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis melaleucanus,une-11,30,BOLD:AAA5620
228,OTU42_suspect_mock_chimera,GS,100.0,BOLD:ACI8633.1,Animalia,Arthropoda,Insecta,Diptera,Therevidae,NA,NA,une-12,1155,BOLD:ACI8633
229,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-12,45,BOLD:AAA7661
230,OTU473_suspect_mock_chimera,GS,97.2,BOLD:ACM5079.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,NA,une-12,116,BOLD:ACM5079
231,OTU505_suspect_mock_variant,GS,100.0,BOLD:AAA4727.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,une-12,60,BOLD:AAA4727
232,OTU5_suspect_mock_chimera,GS,97.2,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,94102,BOLD:ACP5974
233,OTU21_suspect_mock_chimera,GS,100.0,BOLD:ABY6840.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes nigromaculis,une-13,1783,BOLD:ABY6840
234,OTU28_suspect_mock_chimera,GS,100.0,BOLD:ABW0392.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus nigrovittatus,une-13,23974,BOLD:ABW0392
235,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-13,78,BOLD:AAB1098
236,OTU70_suspect_mock_chimera,GS,98.9,BOLD:ACY2915.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Tarsonemidae,NA,NA,une-13,2770,BOLD:ACY2915
237,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,une-13,90,BOLD:AAF9872
238,OTU110_suspect_mock_chimera,US,0.9715,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,1325,BOLD:ACB9159
239,OTU114_suspect_mock_chimera,US,0.9546,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,4527,BOLD:ACP5974
240,OTU115,US,0.9885,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1276,BOLD:ACP5974
241,OTU129,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1542,BOLD:ACP5974
242,OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB1409.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis dimidiata,une-13,935,BOLD:AAB1409
243,OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAG5478.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-13,104,BOLD:AAG5478
244,OTU136_suspect_mock_chimera,GS,100.0,BOLD:AAP2866.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Paracoenia,Paracoenia fumosa,une-13,95,BOLD:AAP2866
245,OTU138_suspect_mock_chimera,SS,1.0000,BOLD:AAB0648.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,680,BOLD:AAB0648
246,OTU164_suspect_mock_chimera,GS,100.0,BOLD:ACF5115.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Winthemia,Winthemia rufopicta,une-13,414,BOLD:ACF5115
247,OTU167_suspect_mock_chimera,US,0.9546,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1368,BOLD:ACB9159
248,OTU170_suspect_mock_chimera,US,0.9844,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-13,53,BOLD:ACD0295
249,OTU172_suspect_mock_chimera,US,0.9844,BOLD:ACR1516.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,647,BOLD:ACR1516
250,OTU176_suspect_mock_chimera,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,618,BOLD:ACP5974
251,OTU198_suspect_mock_chimera,US,0.9860,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,521,BOLD:ACB9159
252,OTU235_suspect_mock_chimera,US,0.9859,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,862,BOLD:ACP5974
253,OTU245_suspect_mock_chimera,GS,99.4,BOLD:ACA9619.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,NA,une-13,31,BOLD:ACA9619
254,OTU260_suspect_mock_chimera,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,334,BOLD:ACP5974
255,OTU261_suspect_mock_chimera,GS,99.4,BOLD:ACA0972.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,242,BOLD:ACA0972
256,OTU278_suspect_mock_chimera,GS,100.0,BOLD:AAH3035.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia rudis,une-13,165,BOLD:AAH3035
257,OTU295_suspect_mock_chimera,GS,99.4,BOLD:AAG2736.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Scatella,Scatella stagnalis,une-13,32,BOLD:AAG2736
258,OTU315,US,0.9919,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,227,BOLD:ACB9159
259,OTU324,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,une-13,161,None
260,OTU351_suspect_mock_chimera,GS,100.0,BOLD:AAP1125.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Lispe,Lispe albitarsis,une-13,143,BOLD:AAP1125
261,OTU352_suspect_mock_chimera,GS,100.0,BOLD:AAG8977.1,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,une-13,29,BOLD:AAG8977
262,OTU358_suspect_mock_chimera,GS,100.0,BOLD:AAG4943.1,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,une-13,29,BOLD:AAG4943
263,OTU361_suspect_mock_chimera,GS,100.0,BOLD:ACI2800.2,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-13,47,BOLD:ACI2800
264,OTU425_suspect_mock_chimera,US,0.9885,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,114,BOLD:ACB9159
265,OTU434_suspect_mock_chimera,GS,100.0,BOLD:AAH0186.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Isomira,Isomira quadristriata,une-13,196,BOLD:AAH0186
266,OTU469_suspect_mock_chimera,GS,98.8,BOLD:ABW1730.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,119,BOLD:ABW1730
267,OTU531_suspect_mock_chimera,GS,100.0,BOLD:AAG6746.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia silvarum,une-13,94,BOLD:AAG6746
268,OTU538_suspect_mock_chimera,GS,98.7,BOLD:AAG7964.1,Animalia,Arthropoda,Insecta,Hymenoptera,Diapriidae,NA,NA,une-13,70,BOLD:AAG7964
269,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,une-13,290,BOLD:AAG6500
270,OTU563_suspect_mock_chimera,GS,100.0,BOLD:AAD9634.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,une-13,53,BOLD:AAD9634
271,OTU627_suspect_mock_chimera,GS,99.4,BOLD:AAP5221.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,33,BOLD:AAP5221
272,OTU639_suspect_mock_chimera,GS,100.0,BOLD:AAG3629.1,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcotachinella,Sarcotachinella sinuata,une-13,68,BOLD:AAG3629
273,OTU731_suspect_mock_chimera,GS,100.0,BOLD:AAG1748.2,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Coenosia,NA,une-13,54,BOLD:AAG1748
274,OTU822_suspect_mock_chimera,GS,98.9,BOLD:AAA4130.1,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma disstria,une-13,161,BOLD:AAA4130
275,OTU847_suspect_mock_chimera,GS,99.4,BOLD:ACA8932.1,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Nacerdes,Nacerdes melanura,une-13,42,BOLD:ACA8932
276,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,582,BOLD:ABA7621
277,OTU1032_suspect_mock_chimera,GS,100.0,BOLD:AAF7968.1,Animalia,Arthropoda,Insecta,Odonata,NA,NA,NA,une-13,27,BOLD:AAF7968
278,OTU1079_suspect_mock_chimera,GS,100.0,BOLD:AAU5043.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,NA,une-13,25,BOLD:AAU5043
279,OTU1080_suspect_mock_chimera,GS,100.0,BOLD:AAZ0144.6,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-13,25,BOLD:AAZ0144
280,OTU1106,US,0.9885,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,32,BOLD:ACB9159
281,OTU58_suspect_mock_chimera,GS,100.0,BOLD:AAR3859.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon majale,une-14,3281,BOLD:AAR3859
282,OTU102_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,une-14,155,BOLD:AAH2373
283,OTU221_suspect_mock_chimera,GS,100.0,BOLD:AAB7105.1,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes dominula,une-14,30,BOLD:AAB7105
284,OTU232,US,0.9916,BOLD:ACG5622.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-14,314,BOLD:ACG5622
285,OTU305,US,0.9885,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,96,BOLD:ACT8457
286,OTU442_suspect_mock_chimera,US,1.0000,BOLD:ABW8929.1,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,une-14,112,BOLD:ABW8929
287,OTU456_suspect_mock_chimera,GS,100.0,BOLD:AAD6225.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris conspurcatus,une-14,55,BOLD:AAD6225
288,OTU464,US,0.9881,BOLD:AAY6379.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,47,BOLD:AAY6379
289,OTU471_suspect_mock_chimera,GS,97.8,BOLD:AAB0223.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-14,33,BOLD:AAB0223
290,OTU840_suspect_mock_chimera,SS,0.9400,BOLD:AAV7115.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,91,BOLD:AAV7115
291,OTU147_suspect_mock_chimera,GS,100.0,BOLD:ABW4424.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,une-15,74,BOLD:ABW4424
292,OTU169_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-15,121,BOLD:ACE2171
293,OTU192_suspect_mock_chimera,GS,100.0,BOLD:AAI4397.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,NA,une-15,100,BOLD:AAI4397
294,OTU238_suspect_mock_chimera,GS,99.4,BOLD:ABA5202.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,une-15,116,BOLD:ABA5202
